gene_symbol	hgnc_id	uniprot_acc	ensembl_gene	ncbi_gene_id	category	subcategory	facet	surface_call_reason	induction_trigger	low_endogenous_expression	state_dependence
SLC44A4	HGNC:13941	Q53GD3	ENSG00000204385	80736.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	stress_hypoxia	0	high
SLC44A5	HGNC:28524	Q8NCS7	ENSG00000137968	204962.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	moderate
SLC46A2	HGNC:16055	Q9BY10	ENSG00000119457	57864.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	immune	1	moderate
SLC47A2	HGNC:26439	Q86VL8	ENSG00000180638	146802.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	immune	0	moderate
SLC4A1	HGNC:11027	P02730	ENSG00000004939	6521.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	stress_hypoxia	0	moderate
SLC4A3	HGNC:11029	P48751	ENSG00000114923	6508.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	other	1	moderate
SLC4A9	HGNC:11035	Q96Q91	ENSG00000113073	83697.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	other	0	moderate
SLC51A	HGNC:29955	Q86UW1	ENSG00000163959	200931.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	immune	0	moderate
SLC5A10	HGNC:23155	A0PJK1	ENSG00000154025	125206.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	other	0	moderate
SLC5A2	HGNC:11037	P31639	ENSG00000140675	6524.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	moderate
SLC5A4	HGNC:11039	Q9NY91	ENSG00000100191	6527.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	1	moderate
SLC5A8	HGNC:19119	Q8N695	ENSG00000256870	160728.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	high
SLC5A9	HGNC:22146	Q2M3M2	ENSG00000117834	200010.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	other	1	moderate
SLC60A2	HGNC:21053	Q5TF39	ENSG00000173214	91749.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	moderate
SLC67A1	HGNC:10964	Q96BI1	ENSG00000110628	5002.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	moderate
SLC6A18	HGNC:26441	Q96N87	ENSG00000164363	348932.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	other	0	high
SLC6A20	HGNC:30927	Q9NP91	ENSG00000163817	54716.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	moderate
SLC6A7	HGNC:11054	Q99884	ENSG00000011083	6534.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	moderate
SLC75A1	HGNC:16894	Q14728	ENSG00000109736	10227.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	high
SLC7A13	HGNC:23092	Q8TCU3	ENSG00000164893	157724.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	high
SLC9A3	HGNC:11073	P48764	ENSG00000066230	6550.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	infection	0	moderate
SLC9A8	HGNC:20728	Q9Y2E8	ENSG00000197818	23315.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	immune	0	high
SLC9B1	HGNC:24244	Q4ZJI4	ENSG00000164037	150159.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	other	0	high
SLC9C1	HGNC:31401	Q4G0N8	ENSG00000172139	285335.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	other	0	high
SLC9C2	HGNC:28664	Q5TAH2	ENSG00000162753	284525.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	other	1	high
SLCO1B1	HGNC:10959	Q9Y6L6	ENSG00000134538	10599.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	moderate
SLCO1B3	HGNC:10961	Q9NPD5	ENSG00000111700	28234.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	high
SLCO6A1	HGNC:23613	Q86UG4	ENSG00000205359	133482.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	high
SLITRK1	HGNC:20297	Q96PX8	ENSG00000178235	114798.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	moderate
SLITRK2	HGNC:13449	Q9H156	ENSG00000185985	84631.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	moderate
SLITRK3	HGNC:23501	O94933	ENSG00000121871	22865.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	immune	0	moderate
SLITRK4	HGNC:23502	Q8IW52	ENSG00000179542	139065.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	1	moderate
SLITRK6	HGNC:23503	Q9H5Y7	ENSG00000184564	84189.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	1	moderate
SMIM1	HGNC:44204	B2RUZ4	ENSG00000235169	388588.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	moderate
SNORC	HGNC:33763	Q6UX34	ENSG00000182600	389084.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	high
SORCS3	HGNC:16699	Q9UPU3	ENSG00000156395	22986.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	moderate
SPACA1	HGNC:14967	Q9HBV2	ENSG00000118434	81833.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	high
SPACA3	HGNC:16260	Q8IXA5	ENSG00000141316	124912.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	other	0	high
SPACA4	HGNC:16441	Q8TDM5	ENSG00000177202	171169.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	other	0	high
SPACA6	HGNC:27113	W5XKT8	ENSG00000182310	147650.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	stress_hypoxia	0	high
SPAG11A	HGNC:33342	Q6PDA7	ENSG00000178287	653423.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	other	0	high
SPAG8	HGNC:14105	Q99932	ENSG00000137098	26206.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	high
SPAM1	HGNC:11217	P38567	ENSG00000106304	6677.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	high
SPESP1	HGNC:15570	Q6UW49	ENSG00000258484	246777.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	high
SPINK2	HGNC:11245	P20155	ENSG00000128040	6691.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	high
SPINT1	HGNC:11246	O43278	ENSG00000166145	6692.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	moderate
SPINT2	HGNC:11247	O43291	ENSG00000167642	10653.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	1	moderate
SPRN	HGNC:16871	Q5BIV9	ENSG00000203772	503542.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	moderate
ST14	HGNC:11344	Q9Y5Y6	ENSG00000149418	6768.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	moderate
STAB2	HGNC:18629	Q8WWQ8	ENSG00000136011	55576.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	moderate
STRC	HGNC:16035	Q7RTU9	ENSG00000242866	161497.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	high
STX3	HGNC:11438	Q13277	ENSG00000166900	6809.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	high
SUSD4	HGNC:25470	Q5VX71	ENSG00000143502	55061.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	1	moderate
SYNDIG1	HGNC:15885	Q9H7V2	ENSG00000101463	79953.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	other	0	moderate
SYT3	HGNC:11511	Q9BQG1	ENSG00000213023	84258.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	immune	1	high
SYT8	HGNC:19264	Q8NBV8	ENSG00000149043	90019.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	other	1	high
TAAR1	HGNC:17734	Q96RJ0	ENSG00000146399	134864.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	immune	1	high
TAAR5	HGNC:30236	O14804	ENSG00000135569	9038.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	moderate
TAS2R13	HGNC:14919	Q9NYV9	ENSG00000212128	50838.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	moderate
TAS2R16	HGNC:14921	Q9NYV7	ENSG00000128519	50833.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	stress_hypoxia	1	moderate
TAS2R3	HGNC:14910	Q9NYW6	ENSG00000127362	50831.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	1	high
TAS2R30	HGNC:19112	P59541	ENSG00000256188	259293.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	high
TAS2R31	HGNC:19113	P59538	ENSG00000256436	259290.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	moderate
TAS2R40	HGNC:18885	P59535	ENSG00000221937	259286.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	moderate
TAS2R41	HGNC:18883	P59536	ENSG00000221855	259287.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	moderate
TAS2R42	HGNC:18888	Q7RTR8	ENSG00000186136	353164.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	high
TAS2R5	HGNC:14912	Q9NYW4	ENSG00000127366	54429.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	immune	0	moderate
TAS2R60	HGNC:20639	P59551	ENSG00000185899	338398.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	high
TAS2R9	HGNC:14917	Q9NYW1	ENSG00000121381	50835.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	high
TCTA	HGNC:11692	P57738	ENSG00000145022	6988.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	moderate
TCTN1	HGNC:26113	Q2MV58	ENSG00000204852	79600.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	other	1	high
TCTN2	HGNC:25774	Q96GX1	ENSG00000168778	79867.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	1	moderate
TCTN3	HGNC:24519	Q6NUS6	ENSG00000119977	26123.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	high
TECTA	HGNC:11720	O75443	ENSG00000109927	7007.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	high
TECTB	HGNC:11721	Q96PL2	ENSG00000119913	6975.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	high
TENM2	HGNC:29943	Q9NT68	ENSG00000145934	57451.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	moderate
TENM3	HGNC:29944	Q9P273	ENSG00000218336	55714.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	moderate
TEX101	HGNC:30722	Q9BY14	ENSG00000131126	83639.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	high
TEX38	HGNC:29589	Q6PEX7	ENSG00000186118	374973.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	high
TGFBR3L	HGNC:44152	H3BV60	ENSG00000260001	100507588.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	high
THSD1	HGNC:17754	Q9NS62	ENSG00000136114	55901.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	stress_hypoxia	1	high
THSD7A	HGNC:22207	Q9UPZ6	ENSG00000005108	221981.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	other	0	moderate
TLR10	HGNC:15634	Q9BXR5	ENSG00000174123	81793.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	immune	1	moderate
TMC1	HGNC:16513	Q8TDI8	ENSG00000165091	117531.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	stress_hypoxia	0	high
TMC2	HGNC:16527	Q8TDI7	ENSG00000149488	117532.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	high
TMC4	HGNC:22998	Q7Z404	ENSG00000167608	147798.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	high
TMEFF1	HGNC:11866	Q8IYR6	ENSG00000241697	8577.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	high
TMEM114	HGNC:33227	B3SHH9	ENSG00000232258	283953.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	moderate
TMEM119	HGNC:27884	Q4V9L6	ENSG00000183160	338773.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	moderate
TMEM131L	HGNC:29146	A2VDJ0	ENSG00000121210	23240.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	immune	1	high
TMEM132B	HGNC:29397	Q14DG7	ENSG00000139364	114795.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	moderate
TMEM132D	HGNC:29411	Q14C87	ENSG00000151952	121256.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	moderate
TMEM132E	HGNC:26991	Q6IEE7	ENSG00000181291	124842.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	high
TMEM145	HGNC:26912	Q8NBT3	ENSG00000167619	284339.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	high
TMEM150C	HGNC:37263	B9EJG8	ENSG00000249242	441027.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	stress_hypoxia	1	high
TMEM158	HGNC:30293	Q8WZ71	ENSG00000249992	25907.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	1	high
TMEM182	HGNC:26391	Q6ZP80	ENSG00000170417	130827.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	high
TMEM184A	HGNC:28797	Q6ZMB5	ENSG00000164855	202915.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	1	high
TMEM204	HGNC:14158	Q9BSN7	ENSG00000131634	79652.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	moderate
TMEM215	HGNC:33816	Q68D42	ENSG00000188133	401498.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	immune	1	high
TMEM233	HGNC:37219	B4DJY2	ENSG00000224982	387890.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	moderate
TMEM237	HGNC:14432	Q96Q45	ENSG00000155755	65062.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	immune	0	high
TMEM25	HGNC:25890	Q86YD3	ENSG00000149582	84866.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	1	high
TMEM26	HGNC:28550	Q6ZUK4	ENSG00000196932	219623.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	1	high
TMEM266	HGNC:26763	Q2M3C6	ENSG00000169758	123591.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	moderate
TMEM47	HGNC:18515	Q9BQJ4	ENSG00000147027	83604.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	high
TMEM72	HGNC:31658	A0PK05	ENSG00000187783	643236.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	high
TMEM81	HGNC:32349	Q6P7N7	ENSG00000174529	388730.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	high
TMEM95	HGNC:27898	Q3KNT9	ENSG00000182896	339168.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	other	0	moderate
TMIE	HGNC:30800	Q8NEW7	ENSG00000181585	259236.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	high
TMIGD1	HGNC:32431	Q6UXZ0	ENSG00000182271	388364.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	high
TMPRSS11A	HGNC:27954	Q6ZMR5	ENSG00000187054	339967.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	1	moderate
TMPRSS11B	HGNC:25398	Q86T26	ENSG00000185873	132724.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	1	high
TMPRSS11E	HGNC:24465	Q9UL52	ENSG00000087128	28983.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	1	high
TMPRSS11F	HGNC:29994	Q6ZWK6	ENSG00000198092	389208.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	1	moderate
TMPRSS12	HGNC:28779	Q86WS5	ENSG00000186452	283471.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	high
TMPRSS15	HGNC:9490	P98073	ENSG00000154646	5651.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	high
TMPRSS3	HGNC:11877	P57727	ENSG00000160183	64699.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	1	moderate
TMPRSS5	HGNC:14908	Q9H3S3	ENSG00000166682	80975.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	moderate
TMX3	HGNC:24718	Q96JJ7	ENSG00000166479	54495.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	immune	1	high
TNFSF12	HGNC:11927	O43508	ENSG00000239697	8742.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	moderate
TPO	HGNC:12015	P07202	ENSG00000115705	7173.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	moderate
TRAT1	HGNC:30698	Q6PIZ9	ENSG00000163519	50852.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	immune	0	moderate
TRB	HGNC:12155	P0DSE2		6957.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	moderate
TRHDE	HGNC:30748	Q9UKU6	ENSG00000072657	29953.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	other	0	moderate
TRHR	HGNC:12299	P34981	ENSG00000174417	7201.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	other	1	moderate
TRPM1	HGNC:7146	Q7Z4N2	ENSG00000134160	4308.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	high
TRPM6	HGNC:17995	Q9BX84	ENSG00000119121	140803.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	high
TSPAN10	HGNC:29942	Q9H1Z9	ENSG00000182612	83882.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	moderate
TSPAN17	HGNC:13594	Q96FV3	ENSG00000048140	26262.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	1	moderate
TSPAN18	HGNC:20660	Q96SJ8	ENSG00000157570	90139.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	moderate
TSPO2	HGNC:21256	Q5TGU0	ENSG00000112212	222642.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	infection	0	high
TYRP1	HGNC:12450	P17643	ENSG00000107165	7306.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	1	high
UMOD	HGNC:12559	P07911	ENSG00000169344	7369.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	none	0	high
UPK1A	HGNC:12577	O00322	ENSG00000105668	11045.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	moderate
UPK1B	HGNC:12578	O75841	ENSG00000114638	7348.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	moderate
UPK2	HGNC:12579	O00526	ENSG00000110375	7379.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	high
UPK3A	HGNC:12580	O75631	ENSG00000100373	7380.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	oncogenic	0	moderate
UPK3B	HGNC:21444	Q9BT76	ENSG00000243566	105375355.0	likely	cell_type_restricted	cell_type_restricted	tissue_restricted_surface	stress_hypoxia	0	moderate
