gene_symbol	uniprot_acc	hgnc_id	model	prompt_variant	replicate	predicted_verdict	predicted_reason	is_match	ground_truth_verdict	ground_truth_reason
FOLH1	Q04609	HGNC:3788	claude-sonnet-4-6	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
FOLH1	Q04609	HGNC:3788	claude-sonnet-4-6	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
FOLR1	P15328	HGNC:3791	claude-sonnet-4-6	naive	1	yes	gpi_anchored	1	yes	gpi_anchored
FOLR1	P15328	HGNC:3791	claude-sonnet-4-6	naive	2	yes	gpi_anchored	1	yes	gpi_anchored
FOLR1	P15328	HGNC:3791	claude-sonnet-4-6	naive	3	yes	gpi_anchored	1	yes	gpi_anchored
FZD10	Q9ULW2	HGNC:4039	claude-sonnet-4-6	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
FZD10	Q9ULW2	HGNC:4039	claude-sonnet-4-6	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
FZD10	Q9ULW2	HGNC:4039	claude-sonnet-4-6	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
FZD7	O75084	HGNC:4045	claude-sonnet-4-6	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
FZD7	O75084	HGNC:4045	claude-sonnet-4-6	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
FZD7	O75084	HGNC:4045	claude-sonnet-4-6	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GALNT1	Q10472	HGNC:4123	claude-sonnet-4-6	naive	1	no	endomembrane_resident	1	no	endomembrane_resident
GALNT1	Q10472	HGNC:4123	claude-sonnet-4-6	naive	2	no	endomembrane_resident	1	no	endomembrane_resident
GALNT1	Q10472	HGNC:4123	claude-sonnet-4-6	naive	3	no	endomembrane_resident	1	no	endomembrane_resident
GCGR	P47871	HGNC:4192	claude-sonnet-4-6	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GCGR	P47871	HGNC:4192	claude-sonnet-4-6	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GCGR	P47871	HGNC:4192	claude-sonnet-4-6	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GFRA1	P56159	HGNC:4243	claude-sonnet-4-6	naive	1	yes	gpi_anchored	1	yes	gpi_anchored
GFRA1	P56159	HGNC:4243	claude-sonnet-4-6	naive	2	yes	gpi_anchored	1	yes	gpi_anchored
GFRA1	P56159	HGNC:4243	claude-sonnet-4-6	naive	3	yes	gpi_anchored	1	yes	gpi_anchored
GIPR	P48546	HGNC:4271	claude-sonnet-4-6	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GIPR	P48546	HGNC:4271	claude-sonnet-4-6	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GIPR	P48546	HGNC:4271	claude-sonnet-4-6	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GNAQ	P50148	HGNC:4390	claude-sonnet-4-6	naive	1	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
GNAQ	P50148	HGNC:4390	claude-sonnet-4-6	naive	2	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
GNAQ	P50148	HGNC:4390	claude-sonnet-4-6	naive	3	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
GNB1	P62873	HGNC:4396	claude-sonnet-4-6	naive	1	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
GNB1	P62873	HGNC:4396	claude-sonnet-4-6	naive	2	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
GNB1	P62873	HGNC:4396	claude-sonnet-4-6	naive	3	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
GPBAR1	Q8TDU6	HGNC:19680	claude-sonnet-4-6	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GPBAR1	Q8TDU6	HGNC:19680	claude-sonnet-4-6	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GPBAR1	Q8TDU6	HGNC:19680	claude-sonnet-4-6	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GPC2	Q8N158	HGNC:4450	claude-sonnet-4-6	naive	1	yes	gpi_anchored	1	yes	gpi_anchored
GPC2	Q8N158	HGNC:4450	claude-sonnet-4-6	naive	2	yes	gpi_anchored	1	yes	gpi_anchored
GPC2	Q8N158	HGNC:4450	claude-sonnet-4-6	naive	3	yes	gpi_anchored	1	yes	gpi_anchored
GPC3	P51654	HGNC:4451	claude-sonnet-4-6	naive	1	yes	gpi_anchored	1	yes	gpi_anchored
GPC3	P51654	HGNC:4451	claude-sonnet-4-6	naive	2	yes	gpi_anchored	1	yes	gpi_anchored
GPC3	P51654	HGNC:4451	claude-sonnet-4-6	naive	3	yes	gpi_anchored	1	yes	gpi_anchored
GPNMB	Q14956	HGNC:4462	claude-sonnet-4-6	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
GPNMB	Q14956	HGNC:4462	claude-sonnet-4-6	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
GPNMB	Q14956	HGNC:4462	claude-sonnet-4-6	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
GPRC5D	Q9NZD1	HGNC:13310	claude-sonnet-4-6	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GPRC5D	Q9NZD1	HGNC:13310	claude-sonnet-4-6	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GPRC5D	Q9NZD1	HGNC:13310	claude-sonnet-4-6	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GRM4	Q14833	HGNC:4596	claude-sonnet-4-6	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GRM4	Q14833	HGNC:4596	claude-sonnet-4-6	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GRM4	Q14833	HGNC:4596	claude-sonnet-4-6	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
GUCY2C	P25092	HGNC:4688	claude-sonnet-4-6	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
GUCY2C	P25092	HGNC:4688	claude-sonnet-4-6	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
GUCY2C	P25092	HGNC:4688	claude-sonnet-4-6	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
GYPA	P02724	HGNC:4702	claude-sonnet-4-6	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
GYPA	P02724	HGNC:4702	claude-sonnet-4-6	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
GYPA	P02724	HGNC:4702	claude-sonnet-4-6	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
HCK	P08631	HGNC:4840	claude-sonnet-4-6	naive	1	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
HCK	P08631	HGNC:4840	claude-sonnet-4-6	naive	2	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
HCK	P08631	HGNC:4840	claude-sonnet-4-6	naive	3	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
HDAC6	Q9UBN7	HGNC:14064	claude-sonnet-4-6	naive	1	no	cytoplasmic	1	no	cytoplasmic
HDAC6	Q9UBN7	HGNC:14064	claude-sonnet-4-6	naive	2	no	cytoplasmic	1	no	cytoplasmic
HDAC6	Q9UBN7	HGNC:14064	claude-sonnet-4-6	naive	3	no	cytoplasmic	1	no	cytoplasmic
HMGB1	P09429	HGNC:4983	claude-sonnet-4-6	naive	1	contextual	cell_state_induced	1	contextual	cell_state_induced
HMGB1	P09429	HGNC:4983	claude-sonnet-4-6	naive	2	contextual	cell_state_induced	1	contextual	cell_state_induced
HMGB1	P09429	HGNC:4983	claude-sonnet-4-6	naive	3	contextual	cell_state_induced	1	contextual	cell_state_induced
HNRNPK	P61978	HGNC:5044	claude-sonnet-4-6	naive	1	no	nuclear	1	no	nuclear
HNRNPK	P61978	HGNC:5044	claude-sonnet-4-6	naive	2	no	nuclear	1	no	nuclear
HNRNPK	P61978	HGNC:5044	claude-sonnet-4-6	naive	3	no	nuclear	1	no	nuclear
HRH2	P25021	HGNC:5183	claude-sonnet-4-6	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
HRH2	P25021	HGNC:5183	claude-sonnet-4-6	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
HRH2	P25021	HGNC:5183	claude-sonnet-4-6	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
HSPA1A	P0DMV8	HGNC:5232	claude-sonnet-4-6	naive	1	contextual	cell_state_induced	1	contextual	cell_state_induced
HSPA1A	P0DMV8	HGNC:5232	claude-sonnet-4-6	naive	2	contextual	cell_state_induced	1	contextual	cell_state_induced
HSPA1A	P0DMV8	HGNC:5232	claude-sonnet-4-6	naive	3	contextual	cell_state_induced	1	contextual	cell_state_induced
HSPA5	P11021	HGNC:5238	claude-sonnet-4-6	naive	1	contextual	cell_state_induced	1	contextual	cell_state_induced
HSPA5	P11021	HGNC:5238	claude-sonnet-4-6	naive	2	contextual	cell_state_induced	1	contextual	cell_state_induced
HSPA5	P11021	HGNC:5238	claude-sonnet-4-6	naive	3	contextual	cell_state_induced	1	contextual	cell_state_induced
HSPD1	P10809	HGNC:5261	claude-sonnet-4-6	naive	1	contextual	cell_state_induced	1	contextual	cell_state_induced
HSPD1	P10809	HGNC:5261	claude-sonnet-4-6	naive	2	contextual	cell_state_induced	1	contextual	cell_state_induced
HSPD1	P10809	HGNC:5261	claude-sonnet-4-6	naive	3	contextual	cell_state_induced	1	contextual	cell_state_induced
HTR2C	P28335	HGNC:5295	claude-sonnet-4-6	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
HTR2C	P28335	HGNC:5295	claude-sonnet-4-6	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
HTR2C	P28335	HGNC:5295	claude-sonnet-4-6	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
IGF1	P05019	HGNC:5464	claude-sonnet-4-6	naive	1	no	secreted_only	1	no	secreted_only
IGF1	P05019	HGNC:5464	claude-sonnet-4-6	naive	2	no	secreted_only	1	no	secreted_only
IGF1	P05019	HGNC:5464	claude-sonnet-4-6	naive	3	no	secreted_only	1	no	secreted_only
IKBKB	O14920	HGNC:5960	claude-sonnet-4-6	naive	1	no	cytoplasmic	1	no	cytoplasmic
IKBKB	O14920	HGNC:5960	claude-sonnet-4-6	naive	2	no	cytoplasmic	1	no	cytoplasmic
IKBKB	O14920	HGNC:5960	claude-sonnet-4-6	naive	3	no	cytoplasmic	1	no	cytoplasmic
IL6	P05231	HGNC:6018	claude-sonnet-4-6	naive	1	no	secreted_only	1	no	secreted_only
IL6	P05231	HGNC:6018	claude-sonnet-4-6	naive	2	no	secreted_only	1	no	secreted_only
IL6	P05231	HGNC:6018	claude-sonnet-4-6	naive	3	no	secreted_only	1	no	secreted_only
ITPR1	Q14643	HGNC:6180	claude-sonnet-4-6	naive	1	no	endomembrane_resident	1	no	endomembrane_resident
ITPR1	Q14643	HGNC:6180	claude-sonnet-4-6	naive	2	no	endomembrane_resident	1	no	endomembrane_resident
ITPR1	Q14643	HGNC:6180	claude-sonnet-4-6	naive	3	no	endomembrane_resident	1	no	endomembrane_resident
ITPR3	Q14573	HGNC:6182	claude-sonnet-4-6	naive	1	no	endomembrane_resident	1	no	endomembrane_resident
ITPR3	Q14573	HGNC:6182	claude-sonnet-4-6	naive	2	no	endomembrane_resident	1	no	endomembrane_resident
ITPR3	Q14573	HGNC:6182	claude-sonnet-4-6	naive	3	no	endomembrane_resident	1	no	endomembrane_resident
IZUMO1	Q8IYV9	HGNC:28539	claude-sonnet-4-6	naive	1	contextual	tissue_restricted_surface	1	contextual	tissue_restricted_surface
IZUMO1	Q8IYV9	HGNC:28539	claude-sonnet-4-6	naive	2	contextual	tissue_restricted_surface	1	contextual	tissue_restricted_surface
IZUMO1	Q8IYV9	HGNC:28539	claude-sonnet-4-6	naive	3	contextual	tissue_restricted_surface	1	contextual	tissue_restricted_surface
IZUMO4	Q1ZYL8	HGNC:26950	claude-sonnet-4-6	naive	1	no	secreted_only	1	no	endomembrane_resident
IZUMO4	Q1ZYL8	HGNC:26950	claude-sonnet-4-6	naive	2	no	mitochondrial_internal	1	no	endomembrane_resident
IZUMO4	Q1ZYL8	HGNC:26950	claude-sonnet-4-6	naive	3	no	secreted_only	1	no	endomembrane_resident
JAK1	P23458	HGNC:6190	claude-sonnet-4-6	naive	1	no	inner_leaflet_anchored	1	no	cytoplasmic
JAK1	P23458	HGNC:6190	claude-sonnet-4-6	naive	2	no	cytoplasmic	1	no	cytoplasmic
JAK1	P23458	HGNC:6190	claude-sonnet-4-6	naive	3	no	inner_leaflet_anchored	1	no	cytoplasmic
JAK2	O60674	HGNC:6192	claude-sonnet-4-6	naive	1	no	inner_leaflet_anchored	1	no	cytoplasmic
JAK2	O60674	HGNC:6192	claude-sonnet-4-6	naive	2	no	inner_leaflet_anchored	1	no	cytoplasmic
JAK2	O60674	HGNC:6192	claude-sonnet-4-6	naive	3	no	inner_leaflet_anchored	1	no	cytoplasmic
JAK3	P52333	HGNC:6193	claude-sonnet-4-6	naive	1	no	cytoplasmic	1	no	cytoplasmic
JAK3	P52333	HGNC:6193	claude-sonnet-4-6	naive	2	no	cytoplasmic	1	no	cytoplasmic
JAK3	P52333	HGNC:6193	claude-sonnet-4-6	naive	3	no	inner_leaflet_anchored	1	no	cytoplasmic
KLK2	P20151	HGNC:6363	claude-sonnet-4-6	naive	1	contextual	stable_surface_attachment	1	contextual	tissue_restricted_surface
KLK2	P20151	HGNC:6363	claude-sonnet-4-6	naive	2	contextual	stable_surface_attachment	1	contextual	tissue_restricted_surface
KLK2	P20151	HGNC:6363	claude-sonnet-4-6	naive	3	contextual	stable_surface_attachment	1	contextual	tissue_restricted_surface
KRAS	P01116	HGNC:6407	claude-sonnet-4-6	naive	1	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
KRAS	P01116	HGNC:6407	claude-sonnet-4-6	naive	2	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
KRAS	P01116	HGNC:6407	claude-sonnet-4-6	naive	3	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
LAMP1	P11279	HGNC:6499	claude-sonnet-4-6	naive	1	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP1	P11279	HGNC:6499	claude-sonnet-4-6	naive	2	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP1	P11279	HGNC:6499	claude-sonnet-4-6	naive	3	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP2	P13473	HGNC:6501	claude-sonnet-4-6	naive	1	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP2	P13473	HGNC:6501	claude-sonnet-4-6	naive	2	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP2	P13473	HGNC:6501	claude-sonnet-4-6	naive	3	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP3	Q9UQV4	HGNC:14582	claude-sonnet-4-6	naive	1	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP3	Q9UQV4	HGNC:14582	claude-sonnet-4-6	naive	2	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LAMP3	Q9UQV4	HGNC:14582	claude-sonnet-4-6	naive	3	contextual	lysosomal_exocytosis	1	contextual	lysosomal_exocytosis
LGR5	O75473	HGNC:4504	claude-sonnet-4-6	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
LGR5	O75473	HGNC:4504	claude-sonnet-4-6	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
LGR5	O75473	HGNC:4504	claude-sonnet-4-6	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
LRRC32	Q14392	HGNC:4161	claude-sonnet-4-6	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
LRRC32	Q14392	HGNC:4161	claude-sonnet-4-6	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
LRRC32	Q14392	HGNC:4161	claude-sonnet-4-6	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
LRRK2	Q5S007	HGNC:18618	claude-sonnet-4-6	naive	1	no	cytoplasmic	1	no	cytoplasmic
LRRK2	Q5S007	HGNC:18618	claude-sonnet-4-6	naive	2	no	inner_leaflet_anchored	1	no	cytoplasmic
LRRK2	Q5S007	HGNC:18618	claude-sonnet-4-6	naive	3	no	inner_leaflet_anchored	1	no	cytoplasmic
LY6K	Q17RY6	HGNC:24225	claude-sonnet-4-6	naive	1	yes	gpi_anchored	1	contextual	tissue_restricted_surface
LY6K	Q17RY6	HGNC:24225	claude-sonnet-4-6	naive	2	yes	gpi_anchored	1	contextual	tissue_restricted_surface
LY6K	Q17RY6	HGNC:24225	claude-sonnet-4-6	naive	3	yes	gpi_anchored	1	contextual	tissue_restricted_surface
LYN	P07948	HGNC:6735	claude-sonnet-4-6	naive	1	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
LYN	P07948	HGNC:6735	claude-sonnet-4-6	naive	2	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
LYN	P07948	HGNC:6735	claude-sonnet-4-6	naive	3	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
LYPD1	Q8N2G4	HGNC:28431	claude-sonnet-4-6	naive	1	yes	gpi_anchored	1	yes	gpi_anchored
LYPD1	Q8N2G4	HGNC:28431	claude-sonnet-4-6	naive	2	yes	gpi_anchored	1	yes	gpi_anchored
LYPD1	Q8N2G4	HGNC:28431	claude-sonnet-4-6	naive	3	yes	gpi_anchored	1	yes	gpi_anchored
LYPD3	O95274	HGNC:24880	claude-sonnet-4-6	naive	1	yes	gpi_anchored	1	yes	gpi_anchored
LYPD3	O95274	HGNC:24880	claude-sonnet-4-6	naive	2	yes	gpi_anchored	1	yes	gpi_anchored
LYPD3	O95274	HGNC:24880	claude-sonnet-4-6	naive	3	yes	gpi_anchored	1	yes	gpi_anchored
MAP2K1	Q02750	HGNC:6840	claude-sonnet-4-6	naive	1	no	cytoplasmic	1	no	cytoplasmic
MAP2K1	Q02750	HGNC:6840	claude-sonnet-4-6	naive	2	no	cytoplasmic	1	no	cytoplasmic
MAP2K1	Q02750	HGNC:6840	claude-sonnet-4-6	naive	3	no	cytoplasmic	1	no	cytoplasmic
MAP2K2	P36507	HGNC:6842	claude-sonnet-4-6	naive	1	no	cytoplasmic	1	no	cytoplasmic
MAP2K2	P36507	HGNC:6842	claude-sonnet-4-6	naive	2	no	cytoplasmic	1	no	cytoplasmic
MAP2K2	P36507	HGNC:6842	claude-sonnet-4-6	naive	3	no	cytoplasmic	1	no	cytoplasmic
MC1R	Q01726	HGNC:6929	claude-sonnet-4-6	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
MC1R	Q01726	HGNC:6929	claude-sonnet-4-6	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
MC1R	Q01726	HGNC:6929	claude-sonnet-4-6	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
MSLN	Q13421	HGNC:7371	claude-sonnet-4-6	naive	1	yes	gpi_anchored	1	yes	gpi_anchored
MSLN	Q13421	HGNC:7371	claude-sonnet-4-6	naive	2	yes	gpi_anchored	1	yes	gpi_anchored
MSLN	Q13421	HGNC:7371	claude-sonnet-4-6	naive	3	yes	gpi_anchored	1	yes	gpi_anchored
MUC1	P15941	HGNC:7508	claude-sonnet-4-6	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
MUC1	P15941	HGNC:7508	claude-sonnet-4-6	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
MUC1	P15941	HGNC:7508	claude-sonnet-4-6	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
MUC16	Q8WXI7	HGNC:15582	claude-sonnet-4-6	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
MUC16	Q8WXI7	HGNC:15582	claude-sonnet-4-6	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
MUC16	Q8WXI7	HGNC:15582	claude-sonnet-4-6	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
NECTIN4	Q96NY8	HGNC:19688	claude-sonnet-4-6	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
NECTIN4	Q96NY8	HGNC:19688	claude-sonnet-4-6	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
NECTIN4	Q96NY8	HGNC:19688	claude-sonnet-4-6	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
NPY5R	Q15761	HGNC:7958	claude-sonnet-4-6	naive	1	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
NPY5R	Q15761	HGNC:7958	claude-sonnet-4-6	naive	2	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
NPY5R	Q15761	HGNC:7958	claude-sonnet-4-6	naive	3	yes	multipass_with_exposed_loops	1	yes	multipass_with_exposed_loops
NRAS	P01111	HGNC:7989	claude-sonnet-4-6	naive	1	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
NRAS	P01111	HGNC:7989	claude-sonnet-4-6	naive	2	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
NRAS	P01111	HGNC:7989	claude-sonnet-4-6	naive	3	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
NRROS	Q86YC3	HGNC:24613	claude-sonnet-4-6	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
NRROS	Q86YC3	HGNC:24613	claude-sonnet-4-6	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
NRROS	Q86YC3	HGNC:24613	claude-sonnet-4-6	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
NUP210	Q8TEM1	HGNC:30052	claude-sonnet-4-6	naive	1	no	nuclear_envelope	1	no	nuclear_envelope
NUP210	Q8TEM1	HGNC:30052	claude-sonnet-4-6	naive	2	no	nuclear_envelope	1	no	nuclear_envelope
NUP210	Q8TEM1	HGNC:30052	claude-sonnet-4-6	naive	3	no	nuclear_envelope	1	no	nuclear_envelope
OR1A1	Q9P1Q5	HGNC:8179	claude-sonnet-4-6	naive	1	contextual	tissue_restricted_surface	1	yes	multipass_with_exposed_loops
OR1A1	Q9P1Q5	HGNC:8179	claude-sonnet-4-6	naive	2	contextual	tissue_restricted_surface	1	yes	multipass_with_exposed_loops
OR1A1	Q9P1Q5	HGNC:8179	claude-sonnet-4-6	naive	3	contextual	tissue_restricted_surface	1	yes	multipass_with_exposed_loops
PMEL	P40967	HGNC:10880	claude-sonnet-4-6	naive	1	yes	classical_surface_receptor	1	contextual	dual_localization
PMEL	P40967	HGNC:10880	claude-sonnet-4-6	naive	2	yes	classical_surface_receptor	1	contextual	dual_localization
PMEL	P40967	HGNC:10880	claude-sonnet-4-6	naive	3	yes	classical_surface_receptor	1	contextual	dual_localization
PRAME	P78395	HGNC:9336	claude-sonnet-4-6	naive	1	no	pmhc_only_intracellular	1	no	pmhc_only_intracellular
PRAME	P78395	HGNC:9336	claude-sonnet-4-6	naive	2	no	pmhc_only_intracellular	1	no	pmhc_only_intracellular
PRAME	P78395	HGNC:9336	claude-sonnet-4-6	naive	3	no	pmhc_only_intracellular	1	no	pmhc_only_intracellular
PRNP	P04156	HGNC:9449	claude-sonnet-4-6	naive	1	yes	gpi_anchored	1	yes	gpi_anchored
PRNP	P04156	HGNC:9449	claude-sonnet-4-6	naive	2	yes	gpi_anchored	1	yes	gpi_anchored
PRNP	P04156	HGNC:9449	claude-sonnet-4-6	naive	3	yes	gpi_anchored	1	yes	gpi_anchored
PSCA	O43653	HGNC:9500	claude-sonnet-4-6	naive	1	yes	gpi_anchored	1	yes	gpi_anchored
PSCA	O43653	HGNC:9500	claude-sonnet-4-6	naive	2	yes	gpi_anchored	1	yes	gpi_anchored
PSCA	O43653	HGNC:9500	claude-sonnet-4-6	naive	3	yes	gpi_anchored	1	yes	gpi_anchored
PTK7	Q13308	HGNC:9618	claude-sonnet-4-6	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
PTK7	Q13308	HGNC:9618	claude-sonnet-4-6	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
PTK7	Q13308	HGNC:9618	claude-sonnet-4-6	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
RAC1	P63000	HGNC:9801	claude-sonnet-4-6	naive	1	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
RAC1	P63000	HGNC:9801	claude-sonnet-4-6	naive	2	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
RAC1	P63000	HGNC:9801	claude-sonnet-4-6	naive	3	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
RHOA	P61586	HGNC:667	claude-sonnet-4-6	naive	1	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
RHOA	P61586	HGNC:667	claude-sonnet-4-6	naive	2	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
RHOA	P61586	HGNC:667	claude-sonnet-4-6	naive	3	no	inner_leaflet_anchored	1	no	inner_leaflet_anchored
ROR1	Q01973	HGNC:10256	claude-sonnet-4-6	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
ROR1	Q01973	HGNC:10256	claude-sonnet-4-6	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
ROR1	Q01973	HGNC:10256	claude-sonnet-4-6	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
ROR2	Q01974	HGNC:10257	claude-sonnet-4-6	naive	1	yes	classical_surface_receptor	1	yes	classical_surface_receptor
ROR2	Q01974	HGNC:10257	claude-sonnet-4-6	naive	2	yes	classical_surface_receptor	1	yes	classical_surface_receptor
ROR2	Q01974	HGNC:10257	claude-sonnet-4-6	naive	3	yes	classical_surface_receptor	1	yes	classical_surface_receptor
