gene_symbol	model	prompt_variant	replicate	predicted_verdict	predicted_reason	predicted_confidence	prompt_tokens	completion_tokens	cache_creation_tokens	cache_read_tokens	n_web_searches	cost_usd	latency_s	uniprot_acc	hgnc_id	ncbi_gene_id	ensembl_gene	ground_truth_verdict	ground_truth_class	is_match	uniprot_surface_flag	go_surface_flag	surfy_surface_flag	cspa_surface_flag	hpa_surface_flag	n_db_votes	has_deep_dive
GPNMB	claude-opus-4-8	naive	1	yes	classical_surface_receptor	high	67	274	0	2348	0	0.025077	5.574290792050306	Q14956	HGNC:4462	10457	ENSG00000136235	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
GPNMB	claude-opus-4-8	naive	2	yes	classical_surface_receptor	high	67	295	0	2348	0	0.026652	5.048571290972177	Q14956	HGNC:4462	10457	ENSG00000136235	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
GPNMB	claude-opus-4-8	naive	3	yes	classical_surface_receptor	high	2	312	65	2379	0	0.02821725	5.760301584028639	Q14956	HGNC:4462	10457	ENSG00000136235	yes	disagreement_rich_positive	1	1	0	1	1	0	3	0
GPRC5D	claude-opus-4-8	naive	1	yes	multipass_with_exposed_loops	high	68	277	0	2348	0	0.025317	5.213986125017982	Q9NZD1	HGNC:13310	55507	ENSG00000111291	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
GPRC5D	claude-opus-4-8	naive	2	yes	multipass_with_exposed_loops	high	2	232	66	2348	0	0.0221895	4.151878457982093	Q9NZD1	HGNC:13310	55507	ENSG00000111291	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
GPRC5D	claude-opus-4-8	naive	3	yes	multipass_with_exposed_loops	high	68	263	0	2379	0	0.0243135	4.9446200000238605	Q9NZD1	HGNC:13310	55507	ENSG00000111291	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
GRM4	claude-opus-4-8	naive	1	yes	multipass_with_exposed_loops	high	66	229	0	2348	0	0.021687	3.9603369159740396	Q14833	HGNC:4596	2914	ENSG00000124493	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GRM4	claude-opus-4-8	naive	2	yes	multipass_with_exposed_loops	high	2	266	64	2348	0	0.024702	4.572719458024949	Q14833	HGNC:4596	2914	ENSG00000124493	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GRM4	claude-opus-4-8	naive	3	yes	multipass_with_exposed_loops	high	66	246	0	2379	0	0.0230085	4.921428375004325	Q14833	HGNC:4596	2914	ENSG00000124493	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
GUCY2C	claude-opus-4-8	naive	1	yes	classical_surface_receptor	high	68	311	0	2348	0	0.027867	5.490327542007435	P25092	HGNC:4688	2984	ENSG00000070019	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
GUCY2C	claude-opus-4-8	naive	2	yes	classical_surface_receptor	high	2	301	66	2348	0	0.0273645	5.171754874987528	P25092	HGNC:4688	2984	ENSG00000070019	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
GUCY2C	claude-opus-4-8	naive	3	yes	classical_surface_receptor	high	68	235	0	2379	0	0.0222135	4.752943333005533	P25092	HGNC:4688	2984	ENSG00000070019	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
GYPA	claude-opus-4-8	naive	1	yes	classical_surface_receptor	high	66	250	0	2348	0	0.023262	4.206602374964859	P02724	HGNC:4702	2993	ENSG00000170180	yes	disagreement_rich_positive	1	1	0	1	0	1	3	0
GYPA	claude-opus-4-8	naive	2	yes	classical_surface_receptor	high	2	237	64	2348	0	0.022527	4.271406500018202	P02724	HGNC:4702	2993	ENSG00000170180	yes	disagreement_rich_positive	1	1	0	1	0	1	3	0
GYPA	claude-opus-4-8	naive	3	yes	classical_surface_receptor	high	66	244	0	2348	0	0.022812	4.575754374964163	P02724	HGNC:4702	2993	ENSG00000170180	yes	disagreement_rich_positive	1	1	0	1	0	1	3	0
HCK	claude-opus-4-8	naive	1	no	inner_leaflet_anchored	high	65	362	0	2348	0	0.031647	6.124227416003123	P08631	HGNC:4840	3055	ENSG00000101336	no	wrong_side_negative	1	0	1	0	0	1	2	0
HCK	claude-opus-4-8	naive	2	no	inner_leaflet_anchored	high	2	374	63	2348	0	0.03278325	6.039412583981175	P08631	HGNC:4840	3055	ENSG00000101336	no	wrong_side_negative	1	0	1	0	0	1	2	0
HCK	claude-opus-4-8	naive	3	no	inner_leaflet_anchored	high	65	355	2348	0	0	0.071625	6.259702083014417	P08631	HGNC:4840	3055	ENSG00000101336	no	wrong_side_negative	1	0	1	0	0	1	2	0
HDAC6	claude-opus-4-8	naive	1	no	cytoplasmic	high	67	336	0	2348	0	0.029727	5.551697249989957	Q9UBN7	HGNC:14064	10013	ENSG00000094631	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
HDAC6	claude-opus-4-8	naive	2	no	cytoplasmic	high	2	347	65	2348	0	0.03079575	5.092773957992904	Q9UBN7	HGNC:14064	10013	ENSG00000094631	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
HDAC6	claude-opus-4-8	naive	3	no	cytoplasmic	high	67	306	0	2348	0	0.027477	5.371072374982759	Q9UBN7	HGNC:14064	10013	ENSG00000094631	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
HMGB1	claude-opus-4-8	naive	1	contextual	dual_localization	low	67	411	0	2348	0	0.035352	6.633062791021075	P09429	HGNC:4983	3146	ENSG00000189403	no	nuclear_negative	0	0	1	0	0	0	1	1
HMGB1	claude-opus-4-8	naive	2	contextual	cell_state_induced	low	2	455	65	2348	0	0.03889575	7.42019574996084	P09429	HGNC:4983	3146	ENSG00000189403	no	nuclear_negative	0	0	1	0	0	0	1	1
HMGB1	claude-opus-4-8	naive	3	contextual	cell_state_induced	medium	67	428	0	2348	0	0.036627	6.944897959008813	P09429	HGNC:4983	3146	ENSG00000189403	no	nuclear_negative	0	0	1	0	0	0	1	1
HNRNPK	claude-opus-4-8	naive	1	no	nuclear	high	68	339	0	2348	0	0.029967	5.076336583995726	P61978	HGNC:5044	3190	ENSG00000165119	no	nuclear_negative	1	0	0	0	1	0	1	0
HNRNPK	claude-opus-4-8	naive	2	no	nuclear	medium	2	342	66	2348	0	0.0304395	6.006433333037421	P61978	HGNC:5044	3190	ENSG00000165119	no	nuclear_negative	1	0	0	0	1	0	1	0
HNRNPK	claude-opus-4-8	naive	3	no	nuclear	high	68	352	0	2348	0	0.030942	6.967500415979885	P61978	HGNC:5044	3190	ENSG00000165119	no	nuclear_negative	1	0	0	0	1	0	1	0
HRH2	claude-opus-4-8	naive	1	yes	multipass_with_exposed_loops	high	66	206	0	2348	0	0.019962	4.376881790987682	P25021	HGNC:5183	3274	ENSG00000113749	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
HRH2	claude-opus-4-8	naive	2	yes	multipass_with_exposed_loops	high	2	185	64	2348	0	0.018627	3.7109840830089524	P25021	HGNC:5183	3274	ENSG00000113749	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
HRH2	claude-opus-4-8	naive	3	yes	multipass_with_exposed_loops	high	66	160	0	2379	0	0.0165585	4.148028834024444	P25021	HGNC:5183	3274	ENSG00000113749	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
HSPA1A	claude-opus-4-8	naive	1	contextual	cell_state_induced	medium	68	403	0	2348	0	0.034767	6.9676923750084825	P0DMV8	HGNC:5232	3303	ENSG00000204389	contextual	induced_borderline	1	0	0	0	0	0	0	0
HSPA1A	claude-opus-4-8	naive	2	contextual	cell_state_induced	medium	2	448	66	2348	0	0.0383895	7.414933249994647	P0DMV8	HGNC:5232	3303	ENSG00000204389	contextual	induced_borderline	1	0	0	0	0	0	0	0
HSPA1A	claude-opus-4-8	naive	3	contextual	cell_state_induced	medium	68	412	0	2379	0	0.0354885	7.984954291023314	P0DMV8	HGNC:5232	3303	ENSG00000204389	contextual	induced_borderline	1	0	0	0	0	0	0	0
HSPA5	claude-opus-4-8	naive	1	contextual	cell_state_induced	medium	2	386	65	2348	0	0.03372075	6.365217334008776	P11021	HGNC:5238	3309	ENSG00000044574	contextual	induced_borderline	1	1	0	0	0	0	1	1
HSPA5	claude-opus-4-8	naive	2	contextual	cell_state_induced	medium	2	434	65	2348	0	0.03732075	6.768107332987711	P11021	HGNC:5238	3309	ENSG00000044574	contextual	induced_borderline	1	1	0	0	0	0	1	1
HSPA5	claude-opus-4-8	naive	3	contextual	cell_state_induced	high	67	324	0	2379	0	0.0288735	5.859482917003334	P11021	HGNC:5238	3309	ENSG00000044574	contextual	induced_borderline	1	1	0	0	0	0	1	1
HSPD1	claude-opus-4-8	naive	1	contextual	cell_state_induced	medium	67	442	0	2348	0	0.037677	6.712829916970804	P10809	HGNC:5261	3329	ENSG00000144381	contextual	dual_localization_borderline	1	0	1	0	0	0	1	0
HSPD1	claude-opus-4-8	naive	2	contextual	cell_state_induced	medium	2	350	65	2348	0	0.03102075	7.205938458035234	P10809	HGNC:5261	3329	ENSG00000144381	contextual	dual_localization_borderline	1	0	1	0	0	0	1	0
HSPD1	claude-opus-4-8	naive	3	contextual	cell_state_induced	medium	67	387	0	2348	0	0.033552	7.416257917007897	P10809	HGNC:5261	3329	ENSG00000144381	contextual	dual_localization_borderline	1	0	1	0	0	0	1	0
HTR2C	claude-opus-4-8	naive	1	yes	multipass_with_exposed_loops	high	67	180	0	2348	0	0.018027	3.9222291670157574	P28335	HGNC:5295	3358	ENSG00000147246	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
HTR2C	claude-opus-4-8	naive	2	yes	multipass_with_exposed_loops	high	2	237	65	2348	0	0.02254575	4.958803207962774	P28335	HGNC:5295	3358	ENSG00000147246	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
HTR2C	claude-opus-4-8	naive	3	yes	multipass_with_exposed_loops	high	67	217	0	2379	0	0.0208485	4.391065417032223	P28335	HGNC:5295	3358	ENSG00000147246	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
IGF1	claude-opus-4-8	naive	1	no	secreted_only	high	66	376	0	2348	0	0.032712	5.919143582985271	P05019	HGNC:5464	3479	ENSG00000017427	no	secreted_negative	1	0	1	0	0	0	1	0
IGF1	claude-opus-4-8	naive	2	no	secreted_only	high	2	327	64	2348	0	0.029277	5.046065833012108	P05019	HGNC:5464	3479	ENSG00000017427	no	secreted_negative	1	0	1	0	0	0	1	0
IGF1	claude-opus-4-8	naive	3	no	secreted_only	high	66	344	0	2348	0	0.030312	5.55482724995818	P05019	HGNC:5464	3479	ENSG00000017427	no	secreted_negative	1	0	1	0	0	0	1	0
IKBKB	claude-opus-4-8	naive	1	no	cytoplasmic	high	67	315	0	2348	0	0.028152	5.455159207980614	O14920	HGNC:5960	3551	ENSG00000104365	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
IKBKB	claude-opus-4-8	naive	2	no	cytoplasmic	high	2	330	65	2348	0	0.02952075	4.819283541990444	O14920	HGNC:5960	3551	ENSG00000104365	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
IKBKB	claude-opus-4-8	naive	3	no	cytoplasmic	high	67	327	0	2348	0	0.029052	5.188141583988909	O14920	HGNC:5960	3551	ENSG00000104365	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
IL6	claude-opus-4-8	naive	1	no	secreted_only	high	65	341	0	2348	0	0.030072	5.648400457983371	P05231	HGNC:6018	3569	ENSG00000136244	no	secreted_negative	1	0	1	0	0	0	1	0
IL6	claude-opus-4-8	naive	2	no	secreted_only	high	2	364	63	2348	0	0.03203325	5.711404790985398	P05231	HGNC:6018	3569	ENSG00000136244	no	secreted_negative	1	0	1	0	0	0	1	0
IL6	claude-opus-4-8	naive	3	no	secreted_only	high	65	345	0	2348	0	0.030372	5.701685541018378	P05231	HGNC:6018	3569	ENSG00000136244	no	secreted_negative	1	0	1	0	0	0	1	0
ITPR1	claude-opus-4-8	naive	1	no	endomembrane_resident	high	67	350	0	2348	0	0.030777	5.564958749979269	Q14643	HGNC:6180	3708	ENSG00000150995	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
ITPR1	claude-opus-4-8	naive	2	no	endomembrane_resident	high	2	339	65	2348	0	0.03019575	5.428688500018325	Q14643	HGNC:6180	3708	ENSG00000150995	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
ITPR1	claude-opus-4-8	naive	3	no	endomembrane_resident	high	67	359	2348	0	0	0.071955	5.649625708989333	Q14643	HGNC:6180	3708	ENSG00000150995	no	wrong_compartment_negative	1	0	0	0	1	0	1	0
ITPR3	claude-opus-4-8	naive	1	no	endomembrane_resident	high	67	322	0	2348	0	0.028677	5.277336916013155	Q14573	HGNC:6182	3710	ENSG00000096433	no	wrong_compartment_negative	1	1	0	0	1	0	2	0
ITPR3	claude-opus-4-8	naive	2	no	endomembrane_resident	high	2	357	65	2348	0	0.03154575	6.472882500034757	Q14573	HGNC:6182	3710	ENSG00000096433	no	wrong_compartment_negative	1	1	0	0	1	0	2	0
ITPR3	claude-opus-4-8	naive	3	no	endomembrane_resident	high	67	358	2348	0	0	0.07188	7.155770291981753	Q14573	HGNC:6182	3710	ENSG00000096433	no	wrong_compartment_negative	1	1	0	0	1	0	2	0
IZUMO1	claude-opus-4-8	naive	1	contextual	tissue_restricted_surface	high	68	336	0	2348	0	0.029742	5.690321917005349	Q8IYV9	HGNC:28539	284359	ENSG00000182264	contextual	induced_borderline	1	1	0	1	0	0	2	0
IZUMO1	claude-opus-4-8	naive	2	contextual	tissue_restricted_surface	high	2	334	66	2348	0	0.0298395	5.844584083009977	Q8IYV9	HGNC:28539	284359	ENSG00000182264	contextual	induced_borderline	1	1	0	1	0	0	2	0
IZUMO1	claude-opus-4-8	naive	3	contextual	tissue_restricted_surface	high	68	313	0	2348	0	0.028017	5.534661790996324	Q8IYV9	HGNC:28539	284359	ENSG00000182264	contextual	induced_borderline	1	1	0	1	0	0	2	0
IZUMO4	claude-opus-4-8	naive	1	contextual	tissue_restricted_surface	low	2	380	66	2348	0	0.0332895	6.28849258297123	Q1ZYL8	HGNC:26950	113177	ENSG00000099840	no	induced_borderline	0	0	0	0	0	0	0	1
IZUMO4	claude-opus-4-8	naive	2	contextual	tissue_restricted_surface	low	68	313	0	2348	0	0.028017	5.238363249984104	Q1ZYL8	HGNC:26950	113177	ENSG00000099840	no	induced_borderline	0	0	0	0	0	0	0	1
IZUMO4	claude-opus-4-8	naive	3	contextual	tissue_restricted_surface	low	68	390	0	2348	0	0.033792	6.815367125032935	Q1ZYL8	HGNC:26950	113177	ENSG00000099840	no	induced_borderline	0	0	0	0	0	0	0	1
JAK1	claude-opus-4-8	naive	1	no	inner_leaflet_anchored	high	2	370	64	2348	0	0.032502	5.570574833021965	P23458	HGNC:6190	3716	ENSG00000162434	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
JAK1	claude-opus-4-8	naive	2	no	inner_leaflet_anchored	high	66	367	0	2348	0	0.032037	5.980802541016601	P23458	HGNC:6190	3716	ENSG00000162434	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
JAK1	claude-opus-4-8	naive	3	no	inner_leaflet_anchored	high	66	325	0	2348	0	0.028887	4.856579915969633	P23458	HGNC:6190	3716	ENSG00000162434	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
JAK2	claude-opus-4-8	naive	1	no	inner_leaflet_anchored	high	2	369	64	2348	0	0.032427	7.04770604200894	O60674	HGNC:6192	3717	ENSG00000096968	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
JAK2	claude-opus-4-8	naive	2	no	inner_leaflet_anchored	high	66	373	0	2348	0	0.032487	5.750430208980106	O60674	HGNC:6192	3717	ENSG00000096968	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
JAK2	claude-opus-4-8	naive	3	no	inner_leaflet_anchored	high	66	375	0	2348	0	0.032637	6.5031132500153035	O60674	HGNC:6192	3717	ENSG00000096968	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
JAK3	claude-opus-4-8	naive	1	no	inner_leaflet_anchored	high	66	391	0	2348	0	0.033837	5.59065783303231	P52333	HGNC:6193	3718	ENSG00000105639	no	approved_drug_intracellular_negative	1	0	1	0	0	1	2	0
JAK3	claude-opus-4-8	naive	2	no	inner_leaflet_anchored	high	2	356	64	2348	0	0.031452	5.488628541992512	P52333	HGNC:6193	3718	ENSG00000105639	no	approved_drug_intracellular_negative	1	0	1	0	0	1	2	0
JAK3	claude-opus-4-8	naive	3	no	inner_leaflet_anchored	high	66	372	0	2348	0	0.032412	7.080157542019151	P52333	HGNC:6193	3718	ENSG00000105639	no	approved_drug_intracellular_negative	1	0	1	0	0	1	2	0
KLK2	claude-opus-4-8	naive	1	no	secreted_only	medium	2	433	64	2348	0	0.037227	7.592480749997776	P20151	HGNC:6363	3817	ENSG00000167751	contextual	disagreement_rich_positive	0	0	0	0	0	0	0	1
KLK2	claude-opus-4-8	naive	2	no	secreted_only	medium	66	389	0	2348	0	0.033687	6.233307124988642	P20151	HGNC:6363	3817	ENSG00000167751	contextual	disagreement_rich_positive	0	0	0	0	0	0	0	1
KLK2	claude-opus-4-8	naive	3	no	secreted_only	medium	66	423	0	2379	0	0.0362835	7.408884792006575	P20151	HGNC:6363	3817	ENSG00000167751	contextual	disagreement_rich_positive	0	0	0	0	0	0	0	1
KRAS	claude-opus-4-8	naive	1	no	inner_leaflet_anchored	high	66	314	0	2348	0	0.028062	5.4391354589606635	P01116	HGNC:6407	3845	ENSG00000133703	no	wrong_side_negative	1	0	1	0	0	0	1	0
KRAS	claude-opus-4-8	naive	2	no	inner_leaflet_anchored	high	2	345	64	2348	0	0.030627	5.424757624976337	P01116	HGNC:6407	3845	ENSG00000133703	no	wrong_side_negative	1	0	1	0	0	0	1	0
KRAS	claude-opus-4-8	naive	3	no	inner_leaflet_anchored	high	66	393	0	2379	0	0.0340335	5.947418041992933	P01116	HGNC:6407	3845	ENSG00000133703	no	wrong_side_negative	1	0	1	0	0	0	1	0
LAMP1	claude-opus-4-8	naive	1	contextual	lysosomal_exocytosis	high	67	346	0	2348	0	0.030477	5.87416220799787	P11279	HGNC:6499	3916	ENSG00000185896	contextual	induced_borderline	1	0	0	1	1	0	2	0
LAMP1	claude-opus-4-8	naive	2	contextual	lysosomal_exocytosis	high	2	351	65	2348	0	0.03109575	6.122229291999247	P11279	HGNC:6499	3916	ENSG00000185896	contextual	induced_borderline	1	0	0	1	1	0	2	0
LAMP1	claude-opus-4-8	naive	3	contextual	lysosomal_exocytosis	high	67	406	0	2379	0	0.0350235	7.118642166024074	P11279	HGNC:6499	3916	ENSG00000185896	contextual	induced_borderline	1	0	0	1	1	0	2	0
LAMP2	claude-opus-4-8	naive	1	contextual	lysosomal_exocytosis	high	67	340	0	2348	0	0.030027	5.527643916022498	P13473	HGNC:6501	3920	ENSG00000005893	contextual	induced_borderline	1	0	0	1	1	1	3	0
LAMP2	claude-opus-4-8	naive	2	contextual	lysosomal_exocytosis	high	2	413	65	2348	0	0.03574575	6.315301999973599	P13473	HGNC:6501	3920	ENSG00000005893	contextual	induced_borderline	1	0	0	1	1	1	3	0
LAMP2	claude-opus-4-8	naive	3	contextual	lysosomal_exocytosis	medium	67	327	0	2348	0	0.029052	5.643757249985356	P13473	HGNC:6501	3920	ENSG00000005893	contextual	induced_borderline	1	0	0	1	1	1	3	0
LAMP3	claude-opus-4-8	naive	1	contextual	lysosomal_exocytosis	low	67	433	0	2348	0	0.037002	6.6051621660008095	Q9UQV4	HGNC:14582	27074	ENSG00000078081	contextual	lysosomal_exocytosis_borderline	1	1	0	1	1	0	3	0
LAMP3	claude-opus-4-8	naive	2	contextual	lysosomal_exocytosis	low	2	445	65	2348	0	0.03814575	6.697230125020724	Q9UQV4	HGNC:14582	27074	ENSG00000078081	contextual	lysosomal_exocytosis_borderline	1	1	0	1	1	0	3	0
LAMP3	claude-opus-4-8	naive	3	contextual	lysosomal_exocytosis	medium	67	355	0	2348	0	0.031152	6.217849375039805	Q9UQV4	HGNC:14582	27074	ENSG00000078081	contextual	lysosomal_exocytosis_borderline	1	1	0	1	1	0	3	0
LGR5	claude-opus-4-8	naive	1	yes	multipass_with_exposed_loops	high	66	378	0	2348	0	0.032862	6.300542332988698	O75473	HGNC:4504	8549	ENSG00000139292	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
LGR5	claude-opus-4-8	naive	2	yes	multipass_with_exposed_loops	high	2	264	64	2348	0	0.024552	4.269687333027832	O75473	HGNC:4504	8549	ENSG00000139292	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
LGR5	claude-opus-4-8	naive	3	yes	multipass_with_exposed_loops	high	66	233	0	2379	0	0.0220335	4.365288959001191	O75473	HGNC:4504	8549	ENSG00000139292	yes	disagreement_rich_positive	1	1	0	1	0	0	2	0
LRRC32	claude-opus-4-8	naive	1	yes	classical_surface_receptor	high	67	242	0	2348	0	0.022677	4.865597125026397	Q14392	HGNC:4161	2615	ENSG00000137507	yes	disagreement_rich_positive	1	1	1	1	1	0	4	0
LRRC32	claude-opus-4-8	naive	2	yes	classical_surface_receptor	high	2	256	65	2348	0	0.02397075	4.258630791970063	Q14392	HGNC:4161	2615	ENSG00000137507	yes	disagreement_rich_positive	1	1	1	1	1	0	4	0
LRRC32	claude-opus-4-8	naive	3	yes	classical_surface_receptor	high	67	248	0	2348	0	0.023127	4.542140666977502	Q14392	HGNC:4161	2615	ENSG00000137507	yes	disagreement_rich_positive	1	1	1	1	1	0	4	0
LRRK2	claude-opus-4-8	naive	1	no	inner_leaflet_anchored	high	67	407	0	2348	0	0.035052	6.117604208004195	Q5S007	HGNC:18618	120892	ENSG00000188906	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
LRRK2	claude-opus-4-8	naive	2	no	cytoplasmic	high	2	406	65	2348	0	0.03522075	6.825930208025966	Q5S007	HGNC:18618	120892	ENSG00000188906	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
LRRK2	claude-opus-4-8	naive	3	no	inner_leaflet_anchored	high	67	396	0	2348	0	0.034227	6.334582875017077	Q5S007	HGNC:18618	120892	ENSG00000188906	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
LY6K	claude-opus-4-8	naive	1	contextual	tissue_restricted_surface	medium	66	417	0	2348	0	0.035787	6.564645540958736	Q17RY6	HGNC:24225	54742	ENSG00000160886	contextual	gpi_anchored_positive	1	0	0	1	1	0	2	0
LY6K	claude-opus-4-8	naive	2	contextual	tissue_restricted_surface	medium	2	427	64	2348	0	0.036777	7.387089041993022	Q17RY6	HGNC:24225	54742	ENSG00000160886	contextual	gpi_anchored_positive	1	0	0	1	1	0	2	0
LY6K	claude-opus-4-8	naive	3	contextual	tissue_restricted_surface	medium	66	419	0	2348	0	0.035937	6.951866708986927	Q17RY6	HGNC:24225	54742	ENSG00000160886	contextual	gpi_anchored_positive	1	0	0	1	1	0	2	0
LYN	claude-opus-4-8	naive	1	no	inner_leaflet_anchored	high	65	325	0	2348	0	0.028872	5.891912458988372	P07948	HGNC:6735	4067	ENSG00000254087	no	wrong_side_borderline	1	0	1	0	0	1	2	1
LYN	claude-opus-4-8	naive	2	no	inner_leaflet_anchored	high	2	339	63	2348	0	0.03015825	9.882417541986797	P07948	HGNC:6735	4067	ENSG00000254087	no	wrong_side_borderline	1	0	1	0	0	1	2	1
LYN	claude-opus-4-8	naive	3	no	inner_leaflet_anchored	high	65	348	0	2379	0	0.0306435	5.362354041018989	P07948	HGNC:6735	4067	ENSG00000254087	no	wrong_side_borderline	1	0	1	0	0	1	2	1
LYPD1	claude-opus-4-8	naive	1	yes	gpi_anchored	medium	67	289	0	2348	0	0.026202	5.657911917020101	Q8N2G4	HGNC:28431	116372	ENSG00000150551	yes	gpi_anchored_positive	1	0	0	1	0	1	2	0
LYPD1	claude-opus-4-8	naive	2	yes	gpi_anchored	medium	2	288	65	2348	0	0.02637075	6.464006207999773	Q8N2G4	HGNC:28431	116372	ENSG00000150551	yes	gpi_anchored_positive	1	0	0	1	0	1	2	0
LYPD1	claude-opus-4-8	naive	3	yes	gpi_anchored	medium	67	287	0	2348	0	0.026052	4.926730666018557	Q8N2G4	HGNC:28431	116372	ENSG00000150551	yes	gpi_anchored_positive	1	0	0	1	0	1	2	0
LYPD3	claude-opus-4-8	naive	1	yes	gpi_anchored	high	67	233	0	2348	0	0.022002	4.527170750021469	O95274	HGNC:24880	27076	ENSG00000124466	yes	gpi_anchored_positive	1	0	0	1	1	0	2	0
LYPD3	claude-opus-4-8	naive	2	yes	gpi_anchored	high	2	205	65	2348	0	0.02014575	4.002189291990362	O95274	HGNC:24880	27076	ENSG00000124466	yes	gpi_anchored_positive	1	0	0	1	1	0	2	0
LYPD3	claude-opus-4-8	naive	3	yes	gpi_anchored	high	67	214	0	2348	0	0.020577	4.625492584018502	O95274	HGNC:24880	27076	ENSG00000124466	yes	gpi_anchored_positive	1	0	0	1	1	0	2	0
MAP2K1	claude-opus-4-8	naive	1	no	cytoplasmic	high	68	355	0	2348	0	0.031167	5.766579916991759	Q02750	HGNC:6840	5604	ENSG00000169032	no	approved_drug_intracellular_negative	1	0	0	0	0	1	1	0
MAP2K1	claude-opus-4-8	naive	2	no	cytoplasmic	high	68	369	0	2348	0	0.032217	5.410567292012274	Q02750	HGNC:6840	5604	ENSG00000169032	no	approved_drug_intracellular_negative	1	0	0	0	0	1	1	0
MAP2K1	claude-opus-4-8	naive	3	no	cytoplasmic	high	68	314	0	2348	0	0.028092	4.813994374999311	Q02750	HGNC:6840	5604	ENSG00000169032	no	approved_drug_intracellular_negative	1	0	0	0	0	1	1	0
MAP2K2	claude-opus-4-8	naive	1	no	cytoplasmic	high	68	353	0	2348	0	0.031017	5.315914083970711	P36507	HGNC:6842	5605	ENSG00000126934	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
MAP2K2	claude-opus-4-8	naive	2	no	cytoplasmic	high	2	343	66	2348	0	0.0305145	5.487169417028781	P36507	HGNC:6842	5605	ENSG00000126934	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
MAP2K2	claude-opus-4-8	naive	3	no	cytoplasmic	high	68	366	0	2348	0	0.031992	5.763018083991483	P36507	HGNC:6842	5605	ENSG00000126934	no	approved_drug_intracellular_negative	1	0	1	0	0	0	1	0
MC1R	claude-opus-4-8	naive	1	yes	multipass_with_exposed_loops	high	66	266	0	2348	0	0.024462	5.230158791004214	Q01726	HGNC:6929	4157	ENSG00000258839	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
MC1R	claude-opus-4-8	naive	2	yes	multipass_with_exposed_loops	high	66	218	0	2348	0	0.020862	3.900362749991473	Q01726	HGNC:6929	4157	ENSG00000258839	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
MC1R	claude-opus-4-8	naive	3	yes	multipass_with_exposed_loops	high	66	258	0	2379	0	0.0239085	4.442889208032284	Q01726	HGNC:6929	4157	ENSG00000258839	yes	gpcr_extracellular_pocket	1	1	0	1	0	0	2	0
