hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	identifier_status	binder_target_location	llm_known_ligand	cpdb_any_participant	cpdb_single_protein_participant	cpdb_assessed_protein_pair_gene	cpdb_complex_component	cpdb_proxy_enzyme	cpdb_same_protein_pair_external_site	cpdb_same_protein_pair_external_site_or_region	thera_named_binder	thera_same_therapeutic_any_site	thera_same_therapeutic_external_site	any_antibody_external_site	any_binder_external_site
HGNC:26623	TMEM17	Q86X19	ENSG00000186889	200728	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26624	KDF1	Q8NAX2	ENSG00000175707	126695	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26641	SSC5D	A1L4H1	ENSG00000179954	284297	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26649	C16orf54	Q6UWD8	ENSG00000185905	283897	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2665	CD55	P08174	ENSG00000196352	1604	unique	membrane_and_secreted	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:26655	MARCHF10	Q8NA82	ENSG00000173838	162333	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26656	MFSD6L	Q8IWD5	ENSG00000185156	162387	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2666	DAG1	Q14118	ENSG00000173402	1605	unique	membrane_and_secreted	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:26668	FNDC7	Q5VTL7	ENSG00000143107	163479	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26674	COL6A5	A8TX70	ENSG00000172752	256076	unique	secreted_only	no	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:26699	OOSP2	Q86WS3	ENSG00000149507	219990	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26705	CLEC9A	Q6UXN8	ENSG00000197992	283420	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2671	DAO	P14920	ENSG00000110887	1610	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26719	LRRC57	Q8N9N7	ENSG00000180979	255252	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26722	TMEM102	Q8N9M5	ENSG00000181284	284114	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26727	ERFE	Q4G0M1	ENSG00000178752	151176	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26730	CIROZ	Q8N9H9	ENSG00000175262	148345	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26740	FBLN7	Q53RD9	ENSG00000144152	129804	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26750	IGSF22	Q8N9C0	ENSG00000179057	283284	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26763	TMEM266	Q2M3C6	ENSG00000169758	123591	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26766	ANKFN1	Q8N957	ENSG00000153930	162282	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26775	TMEM192	Q8IY95	ENSG00000170088	201931	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26781	LSMEM2	Q8N112	ENSG00000179564	132228	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:268	ADORA3	P0DMS8	ENSG00000282608	140	unique	membrane	yes	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:26802	CNIH3	Q8TBE1	ENSG00000143786	149111	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26804	CYB561D1	Q8N8Q1	ENSG00000174151	284613	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26808	DYNAP	Q8N1N2	ENSG00000178690	284254	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26810	EGFLAM	Q63HQ2	ENSG00000164318	133584	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:26811	RNF152	Q8N8N0	ENSG00000176641	220441	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26829	NKAIN3	Q8N8D7	ENSG00000185942	286183	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26831	C17orf78	Q8N4C9	ENSG00000278505	284099	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26836	SLC38A11	Q08AI6	ENSG00000169507	151258	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26838	TIGIT	Q495A1	ENSG00000181847	201633	unique	membrane	yes	1	1	1	0	0	1	1	1	1	1	1	1
HGNC:26851	LRTM3	Q8NDH2	ENSG00000175820	643677	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26856	SIGLECL1	Q8N7X8	ENSG00000179213	284369	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26861	CIMIP6	Q8N5S3	ENSG00000177994	129852	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26868	CCNYL1	Q8N7R7	ENSG00000163249	151195	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26878	TCAF2	A6NFQ2	ENSG00000170379	285966	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26879	PLD5	Q8N7P1	ENSG00000180287	200150	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2689	DBH	P09172	ENSG00000123454	1621	unique	secreted_only	no	0	0	0	0	1	0	0	0	0	0	0	0
HGNC:26890	TMEM86A	Q8N2M4	ENSG00000151117	144110	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26891	GGT6	Q6P531	ENSG00000167741	124975	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26892	APCDD1L	Q8NCL9	ENSG00000198768	164284	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26896	RGMB	Q6NW40	ENSG00000174136	285704	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:26901	OTOGL	Q3ZCN5	ENSG00000165899	283310	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26902	RELL2	Q8NC24	ENSG00000164620	285613	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26904	LVRN	Q6Q4G3	ENSG00000172901	206338	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26909	HTRA4	P83105	ENSG00000169495	203100	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26912	TMEM145	Q8NBT3	ENSG00000167619	284339	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26918	SMAGP	Q0VAQ4	ENSG00000170545	57228	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26928	CDV3	Q9UKY7	ENSG00000091527	55573	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26952	OPN1MW2	P0DN77	ENSG00000166160	728458	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26953	BLTP1	Q2LD37	ENSG00000138688	84162	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2696	DBNL	Q9UJU6	ENSG00000136279	28988	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26969	LYSMD3	Q7Z3D4	ENSG00000176018	116068	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26977	CPXM2	Q8N436	ENSG00000121898	119587	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26980	FAM186A	A6NE01	ENSG00000185958	121006	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26991	TMEM132E	Q6IEE7	ENSG00000181291	124842	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:26992	SPNS2	Q8IVW8	ENSG00000183018	124976	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27005	LRRC38	Q5VT99	ENSG00000162494	126755	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27006	IFFO2	Q5TF58	ENSG00000169991	126917	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27007	TPRG1L	Q5T0D9	ENSG00000158109	127262	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2701	DCC	P43146	ENSG00000187323	1630	unique	membrane_inferred	yes	1	1	1	0	0	1	1	0	0	0	0	1
HGNC:27013	TRABD2A	Q86V40	ENSG00000186854	129293	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27014	LYG1	Q8N1E2	ENSG00000144214	129530	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27016	FAM168B	A1KXE4	ENSG00000152102	130074	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27018	LYPD6B	Q8NI32	ENSG00000150556	130576	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27019	OR2G6	Q5TZ20	ENSG00000188558	391211	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27022	ZPLD1	Q8TCW7	ENSG00000170044	131368	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27031	TMEM171	Q8WVE6	ENSG00000157111	134285	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27034	SVOPL	Q8N434	ENSG00000157703	136306	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27046	LDLRAD3	Q86YD5	ENSG00000179241	143458	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:2707	ACE	P12821	ENSG00000159640	1636	unique	membrane_and_secreted	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:27071	TBC1D3E	A0A087X179	ENSG00000278599	102723859	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27087	MOSMO	Q8NHV5	ENSG00000185716	730094	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2709	DCT	P40126	ENSG00000080166	1638	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27091	SLC22A31	A6NKX4	ENSG00000259803	146429	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27106	NOTUM	Q6P988	ENSG00000185269	147111	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	1
HGNC:27111	VSIG10L	Q86VR7	ENSG00000186806	147645	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27113	SPACA6	W5XKT8	ENSG00000182310	147650	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27114	SMIM17	P0DL12	ENSG00000268182	147670	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27139	SHISA4	Q96DD7	ENSG00000198892	149345	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27194	NIPAL1	Q6NVV3	ENSG00000163293	152519	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27200	SPINK13	Q1W4C9	ENSG00000214510	153218	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27220	TMEM213	A2RRL7	ENSG00000214128	155006	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27244	SPAAR	A0A1B0GVQ0	ENSG00000235387	158376	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27254	CDC50B	Q3MIR4	ENSG00000182107	161291	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27257	ITPRIPL2	Q3MIP1	ENSG00000205730	162073	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27270	OLFML2A	Q68BL7	ENSG00000185585	169611	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27274	TMEM273	Q5T292	ENSG00000204161	170371	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27277	ANTXRL	A6NF34	ENSG00000274209	195977	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27279	MPZL3	Q6UWV2	ENSG00000160588	196264	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27283	PLBD2	Q8NHP8	ENSG00000151176	196463	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27291	MCEMP1	Q8IX19	ENSG00000183019	199675	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27293	ADM5	C9JUS6	ENSG00000224420	199800	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27296	TMEM61	Q8N0U2	ENSG00000143001	199964	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27297	CDCP2	Q5VXM1	ENSG00000157211	200008	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2730	DDR1	Q08345	ENSG00000204580	780	unique	membrane_and_secreted	yes	0	0	0	0	0	0	0	0	0	0	1	1
HGNC:2731	DDR2	Q16832	ENSG00000162733	4921	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	1	1
HGNC:2732	DDT	P30046	ENSG00000099977	1652	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27337	ANO5	Q75V66	ENSG00000171714	203859	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27344	TMEM218	A2RU14	ENSG00000150433	219854	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27364	HEPACAM2	A8MVW5	ENSG00000188175	253012	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27379	RELL1	Q8IUW5	ENSG00000181826	768211	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27380	ASPHD1	Q5U4P2	ENSG00000174939	253982	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27396	PLA2G4F	Q68DD2	ENSG00000168907	255189	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27397	CT47A11	Q5JQC4	ENSG00000226929	255313	shared_uniprot_ambiguous	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27405	NPNT	Q6UXI9	ENSG00000168743	255743	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27407	SMCO1	Q147U7	ENSG00000214097	255798	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27453	TMEM80	Q96HE8	ENSG00000177042	283232	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27501	SLC46A3	Q7Z3Q1	ENSG00000139508	283537	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27538	OR8U8	P0C7N1	ENSG00000262315	504189	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27540	EXOC3L1	Q86VI1	ENSG00000179044	283849	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27549	GREP1	A0A0J9YXV3	ENSG00000262152	283875	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27563	TMEM235	A6NFC5	ENSG00000204278	283999	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27568	C17orf58	Q2M2W7	ENSG00000186665	284018	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27570	MILR1	Q7Z6M3	ENSG00000271605	284021	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27584	METRNL	Q641Q3	ENSG00000176845	284207	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27596	SIGLEC15	Q6ZMC9	ENSG00000197046	284266	unique	membrane_inferred	yes	1	1	1	0	0	0	0	1	0	0	1	1
HGNC:27598	SMIM21	Q3B7S5	ENSG00000206026	284274	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27609	EMC10	Q5UCC4	ENSG00000161671	284361	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2761	DEFA1	P59665	ENSG00000206047	1667	shared_uniprot_ambiguous	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2762	DEFA3	P59666	ENSG00000239839	1668	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27638	SYPL2	Q5VXT5	ENSG00000143028	284612	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27648	SPATA46	Q5T0L3	ENSG00000171722	284680	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2765	DEFA6	Q01524	ENSG00000164822	1671	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27683	ALKAL2	Q6UX46	ENSG00000189292	285016	unique	membrane_and_secreted	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:277	ADRA1A	P35348	ENSG00000120907	148	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:27752	RNF180	Q86T96	ENSG00000164197	285671	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:278	ADRA1B	P35368	ENSG00000170214	147	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:27806	XKR6	Q5GH73	ENSG00000171044	286046	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27879	VSIG10L2	P0DP72	ENSG00000283703	338667	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27884	TMEM119	Q4V9L6	ENSG00000183160	338773	unique	membrane_and_secreted	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27898	TMEM95	Q3KNT9	ENSG00000182896	339168	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27900	C17orf67	Q0P5P2	ENSG00000214226	339210	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27916	TMEM52	Q8NDY8	ENSG00000178821	339456	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27938	CIMIP2C	A6NJV1	ENSG00000173557	339778	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27954	TMPRSS11A	Q6ZMR5	ENSG00000187054	339967	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:27960	SLC6A19	Q695T7	ENSG00000174358	340024	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	1	1
HGNC:280	ADRA1D	P25100	ENSG00000171873	146	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:28018	NIPAL4	Q0D2K0	ENSG00000172548	348938	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28020	WDR86	Q86TI4	ENSG00000187260	349136	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28030	TXNDC11	Q6PKC3	ENSG00000153066	51061	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28034	PDZD11	Q5EBL8	ENSG00000120509	51248	unique	membrane_and_secreted	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28055	SAPCD2	Q86UD0	ENSG00000186193	89958	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28065	FER1L6	Q2WGJ9	ENSG00000214814	654463	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28087	ARRDC4	Q8NCT1	ENSG00000140450	91947	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28096	C1orf185	Q5T7R7	ENSG00000204006	284546	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:281	ADRA2A	P08913	ENSG00000150594	150	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:2810	GSDME	O60443	ENSG00000105928	1687	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28101	MGAM2	Q2M2H8	ENSG00000257743	93432	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28105	LRRC3B	Q96PB8	ENSG00000179796	116135	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28106	TMEM97	Q5BJF2	ENSG00000109084	27346	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28130	PRR7	Q8TB68	ENSG00000131188	80758	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28145	YIPF4	Q9BSR8	ENSG00000119820	84272	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28150	CRELD2	Q6UXH1	ENSG00000184164	79174	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28156	SLC61A1	Q6N075	ENSG00000182544	84975	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28158	SLC67A2	Q8NBP5	ENSG00000135953	84804	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28159	GFOD2	Q3B7J2	ENSG00000141098	81577	unique	secreted_only	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28174	PLPP7	Q8NBV4	ENSG00000160539	84814	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28185	ORAI3	Q9BRQ5	ENSG00000175938	93129	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28187	TMEM174	Q8WUU8	ENSG00000164325	134288	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28191	AKAP19	Q9BSF0	ENSG00000187699	84281	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28196	TMEM79	Q9BSE2	ENSG00000163472	84283	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:282	ADRA2B	P18089	ENSG00000274286	151	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:28211	TMEM141	Q96I45	ENSG00000244187	85014	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28230	MIEN1	Q9BRT3	ENSG00000141741	84299	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28238	NXPE3	Q969Y0	ENSG00000144815	91775	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28240	HVCN1	Q96D96	ENSG00000122986	84329	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28246	IGSF21	Q96ID5	ENSG00000117154	84966	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28255	PCED1B	Q96HM7	ENSG00000179715	91523	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28274	FAM163A	Q96GL9	ENSG00000143340	148753	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28275	TMEM125	Q96AQ2	ENSG00000179178	128218	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28281	TMEM263	Q8WUH6	ENSG00000151135	90488	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28283	GSG1L	Q6UXU4	ENSG00000169181	146395	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28288	TMEM106A	Q96A25	ENSG00000184988	113277	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28289	CCDC97	Q96F63	ENSG00000142039	90324	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28297	TMEM255B	Q8WV15	ENSG00000184497	348013	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:283	ADRA2C	P18825	ENSG00000184160	152	unique	membrane	yes	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:28309	BRICD5	Q6PL45	ENSG00000182685	283870	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28318	LRRIQ3	A6PVS8	ENSG00000162620	127255	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28319	PEBP4	Q96S96	ENSG00000134020	157310	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28324	TMIGD2	Q96BF3	ENSG00000167664	126259	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28370	LRFN3	Q9BTN0	ENSG00000126243	79414	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28381	MOSPD2	Q8NHP6	ENSG00000130150	158747	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28387	LYZL4	Q96KX0	ENSG00000157093	131375	unique	secreted_only	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28391	SUSD3	Q96L08	ENSG00000157303	203328	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28392	GLIPR1L1	Q6UWM5	ENSG00000173401	256710	unique	membrane_and_secreted	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28395	SGMS2	Q8NHU3	ENSG00000164023	166929	unique	membrane	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28396	TMEM67	Q5HYA8	ENSG00000164953	91147	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28419	SMIM7	Q9BQ49	ENSG00000214046	79086	unique	membrane_inferred	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28431	LYPD1	Q8N2G4	ENSG00000150551	116372	unique	membrane	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28433	SPNS3	Q6ZMD2	ENSG00000182557	201305	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28444	TMEM42	Q69YG0	ENSG00000169964	131616	unique	other_or_uncertain	no	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28448	TMEM86B	Q8N661	ENSG00000180089	255043	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2845	DGCR2	P98153	ENSG00000070413	9993	unique	membrane_inferred	yes	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:28451	TMEM108	Q6UXF1	ENSG00000144868	66000	unique	other_or_uncertain	yes	0	0	0	0	0	0	0	0	0	0	0	0
