hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	triage_classical_receptor	triage_surface_yes	biogrid_literature_contacts	biogrid_literature_contacts_extracellular	iedb_any_bcell_assay	iedb_epitope_region	iedb_epitope_region_extracellular	iedb_exact_epitope	iedb_exact_epitope_extracellular	iedb_named_positive_binding	natural_ligand_mapped_contacts	natural_ligand_mapped_contacts_extracellular	pdbe_chembl_identity	pdbe_chemical_contacts	pdbe_chemical_contacts_extracellular	pdbe_gtopdb_supported_pair	pdbe_gtopdb_supported_pair_extracellular	sabdab_mapped_contacts	sabdab_mapped_contacts_extracellular	sabdab_target_complex	union_including_regions	union_including_regions_extracellular	union_mapped_sites	union_mapped_sites_extracellular	identifier_status	in_previous_candidate_audit	llm_known_ligand	surfacebind_listed	surfacebind_predicted_sites	surfacebind_predicted_seeds	experimental_or_predicted_sites
HGNC:21685	CD109	Q6YHK3	ENSG00000156535	135228	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:21686	RNASET2	O00584	ENSG00000026297	8635			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:21697	TMEM120A	Q9BXJ8	ENSG00000189077	83862	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:217	ADAMTS1	Q9UHI8	ENSG00000154734	9510			0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:2170	CNTFR	P26992	ENSG00000122756	1271	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0	unique	1	yes	1	1	1	1
HGNC:21707	TMEM243	Q9BU79	ENSG00000135185	79161			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:21709	TMUB1	Q9BVT8	ENSG00000164897	83590			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:2171	CNTN1	Q12860	ENSG00000018236	1272	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:21715	PKD1L2	Q7Z442	ENSG00000166473	114780	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:21716	PKD1L3	Q7Z443	ENSG00000277481	342372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:21718	GPR146	Q96CH1	ENSG00000164849	115330	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:2172	CNTN2	Q02246	ENSG00000184144	6900	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:21723	ATP6V0E2	Q8NHE4	ENSG00000171130	155066			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:2173	CNTN3	Q9P232	ENSG00000113805	5067	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:21732	ANTXR2	P58335	ENSG00000163297	118429	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:2174	CNTN4	Q8IWV2	ENSG00000144619	152330	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:2175	CNTN5	O94779	ENSG00000149972	53942	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:21750	SOFU1	Q96L11	ENSG00000165131	135927			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:2176	CNTN6	Q9UQ52	ENSG00000134115	27255	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:21773	LIPJ	Q5W064	ENSG00000204022	142910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:21870	TMEM140	Q9NV12	ENSG00000146859	55281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:21897	VWDE	Q8N2E2	ENSG00000146530	221806	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:219	ADAMTS3	O15072	ENSG00000156140	9508			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:2190	COL13A1	Q5TAT6	ENSG00000197467	1305	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:21923	STEAP4	Q687X5	ENSG00000127954	79689	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	0	0	0
HGNC:2194	COL17A1	Q9UMD9	ENSG00000065618	1308	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:21945	ELAPOR2	A8MWY0	ENSG00000164659	222223	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:2195	COL18A1	P39060	ENSG00000182871	80781			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:21969	CLEC2L	P0C7M8	ENSG00000236279	154790			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:22036	LSMEM1	Q8N8F7	ENSG00000181016	286006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:22058	TMEM139	Q8IV31	ENSG00000178826	135932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:221	ADAMTS5	Q9UNA0	ENSG00000154736	11096			0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:2212	COL6A2	P12110	ENSG00000142173	1292	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:2213	COL6A3	P12111	ENSG00000163359	1293	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	unique	1	yes	0	0	0	1
HGNC:22135	SPACDR	Q8IZ16	ENSG00000185955	402573			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:2214	COL7A1	Q02388	ENSG00000114270	1294	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:22146	SLC5A9	Q2M3M2	ENSG00000117834	200010	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:222	ADAMTS6	Q9UKP5	ENSG00000049192	11174			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:2220	COLEC10	Q9Y6Z7	ENSG00000184374	10584	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:22200	TRIL	Q7L0X0	ENSG00000255690	9865	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:22201	TCAF1	Q9Y4C2	ENSG00000198420	9747	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:22207	THSD7A	Q9UPZ6	ENSG00000005108	221981	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:22211	ESYT2	A0FGR8	ENSG00000117868	57488	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:22222	TTYH3	Q9C0H2	ENSG00000136295	80727	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:22223	EEPD1	Q7L9B9	ENSG00000122547	80820			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:22225	CCDC136	Q96JN2	ENSG00000128596	64753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:2226	COLQ	Q9Y215	ENSG00000206561	8292	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	unique	1	yes	0	0	0	0
HGNC:223	ADAMTS7	Q9UKP4	ENSG00000136378	11173			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:22316	ZNRF2	Q8NHG8	ENSG00000180233	223082			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:22394	KCTD8	Q6ZWB6	ENSG00000183783	386617	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:22398	CCDC126	Q96EE4	ENSG00000169193	90693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:224	ADAMTS8	Q9UP79	ENSG00000134917	11095			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:22407	TMEM106B	Q9NUM4	ENSG00000106460	54664	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:22408	ATG9A	Q7Z3C6	ENSG00000198925	79065	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:22421	CHLSN	Q9BRJ6	ENSG00000146540	84310			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:2259	ENOX2	Q16206	ENSG00000165675	10495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:2295	CP	P00450	ENSG00000047457	1356	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	unique	1	no	0	0	0	0
HGNC:22951	GPR155	Q7Z3F1	ENSG00000163328	151556	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:22977	REG4	Q9BYZ8	ENSG00000134193	83998			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:22979	SLC10A3	P09131	ENSG00000126903	8273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	0	0	0
HGNC:22980	SLC10A4	Q96EP9	ENSG00000145248	201780	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	0	0	0
HGNC:22981	SLC10A5	Q5PT55	ENSG00000253598	347051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:22988	SPATA9	Q9BWV2	ENSG00000145757	83890			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:22990	COL23A1	Q86Y22	ENSG00000050767	91522	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	unique	1	yes	0	0	0	0
HGNC:22995	TMC3	Q7Z5M5	ENSG00000188869	342125	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:22997	RTL3	Q8N8U3	ENSG00000179300	203430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:22998	TMC4	Q7Z404	ENSG00000167608	147798	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:22999	TMC5	Q6UXY8	ENSG00000103534	79838	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:23000	TMC7	Q7Z402	ENSG00000170537	79905	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:2301	CPD	O75976	ENSG00000108582	1362	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:23015	FAM20A	Q96MK3	ENSG00000108950	54757			0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:23018	TMEM270	Q6UE05	ENSG00000175877	135886			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:23028	DPEP2	Q9H4A9	ENSG00000167261	64174	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:23029	DPEP3	Q9H4B8	ENSG00000141096	64180	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0	unique	1	no	1	1	1	1
HGNC:2303	CPE	P16870	ENSG00000109472	1363			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:23034	CNKSR3	Q6P9H4	ENSG00000153721	154043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:23038	LMBRD1	Q9NUN5	ENSG00000168216	55788	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:23049	TM7SF3	Q9NS93	ENSG00000064115	51768	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:23053	RTN4RL2	Q86UN3	ENSG00000186907	349667	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:23059	BCAN	Q96GW7	ENSG00000132692	63827	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	unique	1	yes	1	1	1	1
HGNC:23062	XKR7	Q5GH72	ENSG00000260903	343702			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:23087	SLC43A2	Q8N370	ENSG00000167703	124935	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:23088	SLC10A7	Q0GE19	ENSG00000120519	84068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:23089	SLC13A5	Q86YT5	ENSG00000141485	284111	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:23090	SLC15A4	Q8N697	ENSG00000139370	121260	0	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	unique	1	yes	1	0	0	1
HGNC:23091	SLC5A11	Q8WWX8	ENSG00000158865	115584	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:23092	SLC7A13	Q8TCU3	ENSG00000164893	157724	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:23093	SLC16A11	Q8NCK7	ENSG00000174326	162515			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:23094	SLC16A12	Q6ZSM3	ENSG00000152779	387700	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:23095	SLC22A17	Q8WUG5	ENSG00000092096	51310	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:23096	SLC29A3	Q9BZD2	ENSG00000198246	55315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:23097	SLC29A4	Q7RTT9	ENSG00000164638	222962	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:23109	FAT4	Q6V0I7	ENSG00000196159	79633	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:2311	CPM	P14384	ENSG00000135678	1368	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:23111	DCHS2	Q6V1P9	ENSG00000197410	54798	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:23112	FAT3	Q8TDW7	ENSG00000165323	120114	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:23117	NXPE4	Q6UWF7	ENSG00000137634	54827			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:2313	CPN2	P22792	ENSG00000178772	1370			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:23137	RNF149	Q8NC42	ENSG00000163162	284996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:23138	RNF150	Q9ULK6	ENSG00000170153	57484	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:23143	SYT14	Q8NB59	ENSG00000143469	255928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:23146	PAQR7	Q86WK9	ENSG00000182749	164091	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:23155	SLC5A10	A0PJK1	ENSG00000154025	125206	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	0	0	0
HGNC:23174	PODN	Q7Z5L7	ENSG00000174348	127435			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:232	ADCY1	Q08828	ENSG00000164742	107			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:2320	CPNE7	Q9UBL6	ENSG00000178773	27132			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:23204	KIRREL3	Q8IZU9	ENSG00000149571	84623	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:23217	GKN1	Q9NS71	ENSG00000169605	56287			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:23219	NAALADL2	Q58DX5	ENSG00000177694	254827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:23220	CATSPER4	Q7RTX7	ENSG00000188782	378807	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:23221	SPATA12	Q7Z6I5	ENSG00000186451	353324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:23228	CPAMD8	Q8IZJ3	ENSG00000160111	27151			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:23231	SERINC2	Q96SA4	ENSG00000168528	347735	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	0	0	0
HGNC:23245	ZNF474	Q6S9Z5	ENSG00000164185	133923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:23282	MUC20	Q8N307	ENSG00000176945	200958	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	unique	1	yes	0	0	0	0
HGNC:23296	GJD4	Q96KN9	ENSG00000177291	219770	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:23298	TSPAN15	O95858	ENSG00000099282	23555	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	unique	1	yes	1	1	1	1
HGNC:233	ADCY2	Q08462	ENSG00000078295	108	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:23303	TSPAN14	Q8NG11	ENSG00000108219	81619	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:23304	PRAP1	Q96NZ9	ENSG00000165828	118471			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:23319	NTNG1	Q9Y2I2	ENSG00000162631	22854	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:2333	CPZ	Q66K79	ENSG00000109625	8532	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:23334	ANXA8L1	Q5VT79	ENSG00000264230	728113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:23336	A2ML1	A8K2U0	ENSG00000166535	144568			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:2334	CR1	P17927	ENSG00000203710	1378	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:2335	CR1L	Q2VPA4	ENSG00000197721	1379			0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	yes	0	0	0	0
HGNC:2336	CR2	P20023	ENSG00000117322	1380	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:23362	CLMB	Q96GX8	ENSG00000154102	404550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:23363	SLC71A1	Q96MC6	ENSG00000156875	64645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:23375	GAPVD1	Q14C86	ENSG00000165219	26130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	0	0	0	0
HGNC:23376	SLC71A2	Q5SR56	ENSG00000148110	84641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:23379	LRRC19	Q9H756	ENSG00000184434	64922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:234	ADCY3	O60266	ENSG00000138031	109	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:23404	LRIT1	Q9P2V4	ENSG00000148602	26103	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:23409	ENPP6	Q6UWR7	ENSG00000164303	133121	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:23410	TMBIM1	Q969X1	ENSG00000135926	64114			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:23427	KIAA1958	Q8N8K9	ENSG00000165185	158405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	0	0	0	0
HGNC:2343	CRB1	P82279	ENSG00000134376	23418	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	yes	1	1	1	1
HGNC:23443	LRIT2	A6NDA9	ENSG00000204033	340745	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	1	no	1	1	1	1
HGNC:23455	LIPM	Q5VYY2	ENSG00000173239	340654			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
HGNC:23456	ASAH2B	P0C7U1	ENSG00000204147	653308			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	unique	0	no	0	0	0	0
