gene_symbol	hgnc_id	uniprot_accession	ensembl_gene	ncbi_gene_id	n_db_votes	uniprot_flag	go_flag	surfy_flag	cspa_flag	hpa_flag	deeptmhmm_flag	compartments_flag	sonnet_verdict	sonnet_confidence	sonnet_reason	pubmed_verdict	pubmed_confidence	source	src_uniprot	src_go	src_hpa	src_surfy	src_cspa	src_sonnet	up_length	up_tm_count	up_signal_count	up_topo_extracellular_count	up_lipidation_count	up_glyc_count	up_keywords	up_has_signal	up_has_tm	up_has_glyc	up_has_lipidation	up_has_extracellular_topo	up_multi_pass	topo_gpi_anchored	topo_intramembrane	topo_gpcr_7tm	topo_multi_pass_tm	topo_single_pass_tm	topo_signal_only_secreted	topo_inner_leaflet_lipidated	topo_palmitoylated_only	topo_no_tm_no_signal	deeptmhmm_label	deeptm_TM_NO_SP	deeptm_SP_plus_TM	deeptm_SP_only	deeptm_BETA	deeptm_GLOB	gene_group	fam_gpcr	fam_olfactory_receptor	fam_slc_transporter	fam_abc_transporter	fam_cd_molecule	fam_ig_domain	fam_rtk	fam_tetraspanin	fam_cadherin	fam_integrin	fam_voltage_gated_channel	fam_ligand_gated_channel	fam_connexin	fam_claudin	fam_mhc_hla	fam_tnfrsf	fam_chemokine_ligand	fam_chemokine_receptor	fam_ras_gtpase	fam_rho_gtpase	fam_arf_gtpase	fam_src_kinase	fam_g_protein_subunit	schweke_homomer
SCN1A	HGNC:10585	P35498	ENSG00000144285	6323	4	1	1	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet	1	1	1	1	0	1	2009.0	24.0	0.0	16.0	0.0	9.0	3D-structure|Alternative splicing|Autism|Autism spectrum disorder|Cell membrane|Disease variant|Disulfide bond|Epilepsy|Glycoprotein|Ion channel|Ion transport|Membrane|Phosphoprotein|Proteomics identification|Reference proteome|Repeat|Sodium|Sodium channel|Sodium transport|Transmembrane|Transmembrane helix|Transport|Voltage-gated channel	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TM	1.0	0.0	0.0	0.0	0.0	Sodium voltage-gated channel alpha subunits	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCN1B	HGNC:10586	Q07699	ENSG00000105711	6324	3	1	1	1	0	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet	1	1	0	1	0	1	218.0	1.0	1.0	1.0	0.0	4.0	3D-structure|Alternative splicing|Atrial fibrillation|Brugada syndrome|Cell adhesion|Cell membrane|Cell projection|Disease variant|Disulfide bond|Epilepsy|Glycoprotein|Immunoglobulin domain|Ion transport|Membrane|Proteomics identification|Reference proteome|Secreted|Signal|Sodium|Sodium transport|Transmembrane|Transmembrane helix|Transport	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	SP+TM	0.0	1.0	0.0	0.0	0.0	V-set domain containing|Sodium voltage-gated channel beta subunits	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCN2A	HGNC:10588	Q99250	ENSG00000136531	6326	3	1	1	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet	1	1	0	1	0	1	2005.0	24.0	0.0	16.0	0.0	10.0	3D-structure|Alternative splicing|Cell membrane|Disease variant|Disulfide bond|Epilepsy|Glycoprotein|Ion channel|Ion transport|Isopeptide bond|Membrane|Phosphoprotein|Proteomics identification|Reference proteome|Repeat|Sodium|Sodium channel|Sodium transport|Transmembrane|Transmembrane helix|Transport|Ubl conjugation|Voltage-gated channel	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TM	1.0	0.0	0.0	0.0	0.0	Sodium voltage-gated channel alpha subunits	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCN2B	HGNC:10589	O60939	ENSG00000149575	6327	4	1	1	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet	1	1	0	1	1	1	215.0	1.0	1.0	1.0	0.0	3.0	3D-structure|Atrial fibrillation|Brugada syndrome|Cell membrane|Cell projection|Disease variant|Disulfide bond|Glycoprotein|Immunoglobulin domain|Ion transport|Membrane|Phosphoprotein|Proteomics identification|Reference proteome|Signal|Sodium|Sodium transport|Transmembrane|Transmembrane helix|Transport	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	SP+TM	0.0	1.0	0.0	0.0	0.0	V-set domain containing|Sodium voltage-gated channel beta subunits	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCN3A	HGNC:10590	Q9NY46	ENSG00000153253	6328	3	1	1	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet	1	1	0	1	0	1	2000.0	24.0	0.0	16.0	0.0	8.0	3D-structure|Alternative splicing|Cell membrane|Disease variant|Disulfide bond|Epilepsy|Glycoprotein|Ion channel|Ion transport|Membrane|Phosphoprotein|Proteomics identification|Reference proteome|Repeat|Sodium|Sodium channel|Sodium transport|Transmembrane|Transmembrane helix|Transport|Ubl conjugation|Voltage-gated channel	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TM	1.0	0.0	0.0	0.0	0.0	Sodium voltage-gated channel alpha subunits	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCN3B	HGNC:20665	Q9NY72	ENSG00000166257	55800	4	1	1	1	0	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet	1	1	1	1	0	1	215.0	1.0	1.0	1.0	0.0	4.0	3D-structure|Atrial fibrillation|Brugada syndrome|Cell membrane|Disease variant|Disulfide bond|Glycoprotein|Immunoglobulin domain|Ion channel|Ion transport|Membrane|Proteomics identification|Reference proteome|Signal|Sodium|Sodium channel|Sodium transport|Transmembrane|Transmembrane helix|Transport|Voltage-gated channel	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	SP+TM	0.0	1.0	0.0	0.0	0.0	V-set domain containing|Sodium voltage-gated channel beta subunits	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCN4A	HGNC:10591	P35499	ENSG00000007314	6329	3	1	1	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet	1	1	0	1	0	1	1836.0	24.0	0.0	16.0	0.0	11.0	3D-structure|Cell membrane|Congenital myasthenic syndrome|Disease variant|Disulfide bond|Glycoprotein|Ion channel|Ion transport|Membrane|Phosphoprotein|Proteomics identification|Reference proteome|Repeat|Sodium|Sodium channel|Sodium transport|Transmembrane|Transmembrane helix|Transport|Voltage-gated channel	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TM	1.0	0.0	0.0	0.0	0.0	Sodium voltage-gated channel alpha subunits	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCN4B	HGNC:10592	Q8IWT1	ENSG00000177098	6330	4	1	1	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet	1	1	0	1	1	1	228.0	1.0	1.0	1.0	0.0	3.0	3D-structure|Alternative splicing|Atrial fibrillation|Cell membrane|Disease variant|Disulfide bond|Glycoprotein|Immunoglobulin domain|Ion transport|Long QT syndrome|Membrane|Proteomics identification|Reference proteome|Signal|Sodium|Sodium transport|Transmembrane|Transmembrane helix|Transport	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	SP+TM	0.0	1.0	0.0	0.0	0.0	V-set domain containing|Sodium voltage-gated channel beta subunits	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCN5A	HGNC:10593	Q14524	ENSG00000183873	6331	4	1	1	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet	1	1	1	1	0	1	2016.0	24.0	0.0	16.0	0.0	14.0	3D-structure|Alternative splicing|Atrial fibrillation|Brugada syndrome|Calmodulin-binding|Cardiomyopathy|Cell junction|Cell membrane|Cytoplasm|Disease variant|Disulfide bond|Glycoprotein|Ion channel|Ion transport|Long QT syndrome|Membrane|Methylation|Phosphoprotein|Proteomics identification|Reference proteome|Repeat|Sodium|Sodium channel|Sodium transport|Transmembrane|Transmembrane helix|Transport|Ubl conjugation|Voltage-gated channel	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TM	1.0	0.0	0.0	0.0	0.0	Sodium voltage-gated channel alpha subunits	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCN7A	HGNC:10594	Q01118	ENSG00000136546	6332	4	1	1	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet	1	1	1	1	0	1	1682.0	24.0	0.0	16.0	0.0	5.0	3D-structure|Cell membrane|Disulfide bond|Glycoprotein|Membrane|Phosphoprotein|Proteomics identification|Reference proteome|Repeat|Transmembrane|Transmembrane helix	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TM	1.0	0.0	0.0	0.0	0.0																									0.0
SCN8A	HGNC:10596	Q9UQD0	ENSG00000196876	6334	4	1	1	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet	1	1	1	1	0	1	1980.0	24.0	0.0	16.0	0.0	8.0	3D-structure|Alternative splicing|Cell junction|Cell membrane|Cell projection|Cytoplasmic vesicle|Disease variant|Disulfide bond|Epilepsy|Glycoprotein|Intellectual disability|Ion channel|Ion transport|Membrane|Phosphoprotein|Proteomics identification|Reference proteome|Repeat|Sodium|Sodium channel|Sodium transport|Transmembrane|Transmembrane helix|Transport|Ubl conjugation|Voltage-gated channel	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TM	1.0	0.0	0.0	0.0	0.0	Sodium voltage-gated channel alpha subunits	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCN9A	HGNC:10597	Q15858	ENSG00000169432	6335	4	1	1	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet	1	1	1	1	0	1	1988.0	24.0	0.0	16.0	0.0	5.0	3D-structure|Alternative splicing|Cell membrane|Cell projection|Disease variant|Disulfide bond|Epilepsy|Glycoprotein|Ion channel|Ion transport|Membrane|Phosphoprotein|Proteomics identification|Reference proteome|Repeat|Sodium|Sodium channel|Sodium transport|Transmembrane|Transmembrane helix|Transport|Ubl conjugation|Voltage-gated channel	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TM	1.0	0.0	0.0	0.0	0.0	Sodium voltage-gated channel alpha subunits	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCNN1A	HGNC:10599	P37088	ENSG00000111319	6337	3	1	1	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet	1	1	0	1	0	1	669.0	2.0	0.0	1.0	0.0	0.0	3D-structure|Alternative splicing|Cell membrane|Cell projection|Cilium|Cytoplasm|Cytoplasmic vesicle|Disease variant|Disulfide bond|Flagellum|Glycoprotein|Ion channel|Ion transport|Membrane|Proteomics identification|Reference proteome|Sodium|Sodium channel|Sodium transport|Transmembrane|Transmembrane helix|Transport|Ubl conjugation	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TM	1.0	0.0	0.0	0.0	0.0	Sodium channels epithelial	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SCNN1B	HGNC:10600	P51168	ENSG00000168447	6338	3	1	1	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet	1	1	0	1	0	1	640.0	2.0	0.0	1.0	0.0	1.0	3D-structure|Alternative splicing|Cell membrane|Cytoplasmic vesicle|Disease variant|Disulfide bond|Glycoprotein|Ion channel|Ion transport|Membrane|Phosphoprotein|Proteomics identification|Reference proteome|Sodium|Sodium channel|Sodium transport|Transmembrane|Transmembrane helix|Transport|Ubl conjugation	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TM	1.0	0.0	0.0	0.0	0.0	Sodium channels epithelial	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SCNN1D	HGNC:10601	P51172	ENSG00000162572	6339	5	1	1	1	1	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet	1	1	1	1	1	1	802.0	2.0	0.0	1.0	0.0	2.0	3D-structure|Alternative splicing|Cell membrane|Glycoprotein|Ion channel|Ion transport|Membrane|Proteomics identification|Reference proteome|Sodium|Sodium channel|Sodium transport|Transmembrane|Transmembrane helix|Transport	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TM	1.0	0.0	0.0	0.0	0.0	Sodium channels epithelial	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCNN1G	HGNC:10602	P51170	ENSG00000166828	6340	4	1	1	1	0	1	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet	1	1	1	1	0	1	649.0	2.0	0.0	1.0	0.0	2.0	3D-structure|Cell membrane|Disease variant|Disulfide bond|Glycoprotein|Ion channel|Ion transport|Membrane|Phosphoprotein|Proteomics identification|Reference proteome|Sodium|Sodium channel|Sodium transport|Transmembrane|Transmembrane helix|Transport|Ubl conjugation	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	TM	1.0	0.0	0.0	0.0	0.0	Sodium channels epithelial	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCPEP1	HGNC:29507	Q9HB40	ENSG00000121064	59342	0	0	0	0	0	0	0	0	contextual	medium	lysosomal_exocytosis			sonnet_only	0	0	0	0	0	1																													M14 carboxypeptidases	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
SCPPPQ1	HGNC:56851	A0A411D538		105377321	0	0	0	0	0	0	0	0	contextual	low	tissue_restricted_surface			sonnet_only	0	0	0	0	0	1																																																					0.0
SCRG1	HGNC:17036	O75711	ENSG00000164106	11341	0	0	0	0	0	0	0	0	contextual	low	dual_localization			sonnet_only	0	0	0	0	0	1																																																					0.0
SCRIB	HGNC:30377	Q14160	ENSG00000180900	23513	2	0	1	0	0	1	0	0	no	high	inner_leaflet_anchored			m1_only	0	1	1	0	0	0	1655.0	0.0	0.0	0.0	0.0	0.0	3D-structure|Alternative splicing|Cell junction|Cell membrane|Cell projection|Coiled coil|Cytoplasm|Developmental protein|Differentiation|Disease variant|Leucine-rich repeat|Lipoprotein|Membrane|Palmitate|Phosphoprotein|Proteomics identification|Reference proteome|Repeat|Synapse|Ubl conjugation	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0							PDZ domain containing|Scribble complex|MicroRNA protein coding host genes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCTR	HGNC:10608	P47872	ENSG00000080293	6344	2	1	0	1	0	0	1	0	yes	high	multipass_with_exposed_loops			m1_and_sonnet	1	0	0	1	0	1	440.0	7.0	1.0	4.0	0.0	5.0	3D-structure|Cell membrane|Disulfide bond|G-protein coupled receptor|Glycoprotein|Membrane|Phosphoprotein|Proteomics identification|Receptor|Reference proteome|Signal|Transducer|Transmembrane|Transmembrane helix	1.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	SP+TM	0.0	1.0	0.0	0.0	0.0	Glucagon receptor family	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCUBE1	HGNC:13441	Q8IWY4	ENSG00000159307	80274	2	1	1	0	0	0	0	0	yes	medium	other			m1_and_sonnet	1	1	0	0	0	1	988.0	0.0	1.0	0.0	0.0	6.0	Calcium|Cell membrane|Disulfide bond|EGF-like domain|Glycoprotein|Membrane|Proteomics identification|Reference proteome|Repeat|Secreted|Signal	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0																															0.0
SCUBE2	HGNC:30425	Q9NQ36	ENSG00000175356	57758	2	1	1	0	0	0	0	0	contextual	medium	dual_localization			m1_and_sonnet	1	1	0	0	0	1	999.0	0.0	1.0	0.0	0.0	1.0	Alternative splicing|Calcium|Developmental protein|Disulfide bond|EGF-like domain|Glycoprotein|Lipid-binding|Proteomics identification|Reference proteome|Repeat|Secreted|Signal	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0							MicroRNA protein coding host genes	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCUBE3	HGNC:13655	Q8IX30	ENSG00000146197	222663	3	1	1	0	0	1	0	0	contextual	medium	stable_surface_attachment			m1_and_sonnet	1	1	1	0	0	1	993.0	0.0	1.0	0.0	0.0	5.0	Alternative splicing|Calcium|Disease variant|Disulfide bond|Dwarfism|EGF-like domain|Glycoprotein|Proteomics identification|Reference proteome|Repeat|Secreted|Signal	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0																															0.0
SDC1	HGNC:10658	P18827	ENSG00000115884	6382	3	1	1	1	0	0	1	1	yes	high	classical_surface_receptor			m1_and_sonnet	1	1	0	1	0	1	310.0	1.0	1.0	1.0	0.0	6.0	3D-structure|Glycoprotein|Heparan sulfate|Membrane|Phosphoprotein|Proteoglycan|Proteomics identification|Reference proteome|Secreted|Signal|Transmembrane|Transmembrane helix	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	SP+TM	0.0	1.0	0.0	0.0	0.0	CD molecules|Syndecans	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDC2	HGNC:10659	P34741	ENSG00000169439	6383	4	1	1	1	0	1	1	0	yes	high	classical_surface_receptor			m1_and_sonnet	1	1	1	1	0	1	201.0	1.0	1.0	1.0	0.0	4.0	3D-structure|Differentiation|Glycoprotein|Heparan sulfate|Membrane|Neurogenesis|Phosphoprotein|Proteoglycan|Proteomics identification|Reference proteome|Signal|Transmembrane|Transmembrane helix	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	SP+TM	0.0	1.0	0.0	0.0	0.0	CD molecules|Syndecans	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDC3	HGNC:10660	O75056	ENSG00000162512	9672	2	1	1	0	0	0	0	0	yes	high	classical_surface_receptor			m1_and_sonnet	1	1	0	0	0	1	442.0	1.0	0.0	1.0	0.0	15.0	Cell membrane|Glycoprotein|Heparan sulfate|Membrane|Phosphoprotein|Proteoglycan|Proteomics identification|Reference proteome|Transmembrane|Transmembrane helix	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0							Syndecans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDC4	HGNC:10661	P31431	ENSG00000124145	6385	3	1	1	0	0	1	0	0	yes	high	classical_surface_receptor			m1_and_sonnet	1	1	1	0	0	1	198.0	1.0	1.0	1.0	0.0	4.0	3D-structure|Alternative splicing|Glycoprotein|Heparan sulfate|Membrane|Proteoglycan|Proteomics identification|Reference proteome|Secreted|Signal|Transmembrane|Transmembrane helix	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0							Syndecans	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDIM1	HGNC:38749	Q6ZPB5		100505705	1	1	0	0	0	0	0	0	contextual	low	cell_state_induced			m1_and_sonnet	1	0	0	0	0	1	146.0	2.0	1.0	2.0	0.0	0.0	Membrane|Reference proteome|Signal|Transmembrane|Transmembrane helix	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0																															0.0
SDK1	HGNC:19307	Q7Z5N4	ENSG00000146555	221935	3	1	0	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet	1	0	0	1	1	1	2213.0	1.0	1.0	1.0	0.0	19.0	Alternative splicing|Cell adhesion|Cell membrane|Disulfide bond|Glycoprotein|Immunoglobulin domain|Membrane|Proteomics identification|Reference proteome|Repeat|Signal|Synapse|Transmembrane|Transmembrane helix	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	TM	1.0	0.0	0.0	0.0	0.0	Fibronectin type III domain containing|I-set domain containing|Ig-like cell adhesion molecule family	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDK2	HGNC:19308	Q58EX2	ENSG00000069188	54549	3	1	0	1	1	0	1	0	yes	high	classical_surface_receptor			m1_and_sonnet	1	0	0	1	1	1	2172.0	1.0	1.0	1.0	0.0	7.0	3D-structure|Alternative splicing|Cell adhesion|Cell membrane|Disulfide bond|Glycoprotein|Immunoglobulin domain|Membrane|Proteomics identification|Reference proteome|Repeat|Signal|Synapse|Transmembrane|Transmembrane helix	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	SP+TM	0.0	1.0	0.0	0.0	0.0	Fibronectin type III domain containing|I-set domain containing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SECTM1	HGNC:10707	Q8WVN6	ENSG00000141574	6398	2	1	0	1	0	0	1	0	contextual	medium	dual_localization			m1_and_sonnet	1	0	0	1	0	1	248.0	1.0	1.0	1.0	0.0	1.0	Cell membrane|Disulfide bond|Glycoprotein|Membrane|Proteomics identification|Reference proteome|Secreted|Signal|Transmembrane|Transmembrane helix	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	SP+TM	0.0	1.0	0.0	0.0	0.0																									0.0
SEL1L2	HGNC:15897	Q5TEA6	ENSG00000101251	80343	1	1	0	0	0	0	0	0	no	medium	endomembrane_resident			m1_only	1	0	0	0	0	0	688.0	1.0	1.0	1.0	0.0	1.0	Alternative splicing|Cell projection|Glycoprotein|Membrane|Nucleus|Proteomics identification|Reference proteome|Repeat|Signal|Transmembrane|Transmembrane helix	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0																															0.0
SEL1L3	HGNC:29108	Q68CR1	ENSG00000091490	23231	1	0	0	0	1	0	0	0	no	medium	endomembrane_resident			m1_only	0	0	0	0	1	0																																																					0.0
SELE	HGNC:10718	P16581	ENSG00000007908	6401	3	1	1	1	0	0	1	1	contextual	high	cell_state_induced			m1_and_sonnet	1	1	0	1	0	1	610.0	1.0	1.0	1.0	0.0	11.0	3D-structure|Calcium|Cell adhesion|Cell membrane|Disulfide bond|EGF-like domain|Glycoprotein|Lectin|Membrane|Metal-binding|Proteomics identification|Reference proteome|Repeat|Signal|Sushi|Transmembrane|Transmembrane helix	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	SP+TM	0.0	1.0	0.0	0.0	0.0	CD molecules|Selectins|Sushi domain containing|C-type lectin domain containing	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SELENOF	HGNC:17705	O60613	ENSG00000183291	9403	0	0	0	0	0	0	0	0	no	high	endomembrane_resident	contextual	low	sonnet_only	0	0	0	0	0	0																													Selenoproteins	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
SELENOP	HGNC:10751	P49908	ENSG00000250722	6414	0	0	0	0	0	0	0	0	contextual	medium	stable_surface_attachment			sonnet_only	0	0	0	0	0	1																													Selenoproteins	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
