hgnc_id	hgnc_symbol	uniprot_acc	ensembl_gene	ncbi_gene_id	triage_classical_receptor	triage_surface_yes	biogrid_literature_contacts	biogrid_literature_contacts_extracellular	iedb_any_bcell_assay	iedb_epitope_region	iedb_epitope_region_extracellular	iedb_exact_epitope	iedb_exact_epitope_extracellular	iedb_named_positive_binding	natural_ligand_mapped_contacts	natural_ligand_mapped_contacts_extracellular	pdbe_chembl_identity	pdbe_chemical_contacts	pdbe_chemical_contacts_extracellular	pdbe_gtopdb_supported_pair	pdbe_gtopdb_supported_pair_extracellular	sabdab_mapped_contacts	sabdab_mapped_contacts_extracellular	sabdab_target_complex	union_including_regions	union_including_regions_extracellular	union_mapped_sites	union_mapped_sites_extracellular
HGNC:22980	SLC10A4	Q96EP9	ENSG00000145248	201780	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:22981	SLC10A5	Q5PT55	ENSG00000253598	347051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:22990	COL23A1	Q86Y22	ENSG00000050767	91522	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0
HGNC:22995	TMC3	Q7Z5M5	ENSG00000188869	342125	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:22997	RTL3	Q8N8U3	ENSG00000179300	203430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:22998	TMC4	Q7Z404	ENSG00000167608	147798	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:22999	TMC5	Q6UXY8	ENSG00000103534	79838	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23000	TMC7	Q7Z402	ENSG00000170537	79905	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2301	CPD	O75976	ENSG00000108582	1362	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23023	SAMD4A	Q9UPU9	ENSG00000020577	23034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23026	GNPTG	Q9UJJ9	ENSG00000090581	84572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23028	DPEP2	Q9H4A9	ENSG00000167261	64174	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23029	DPEP3	Q9H4B8	ENSG00000141096	64180	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	1	0
HGNC:23034	CNKSR3	Q6P9H4	ENSG00000153721	154043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23038	LMBRD1	Q9NUN5	ENSG00000168216	55788	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:23049	TM7SF3	Q9NS93	ENSG00000064115	51768	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23053	RTN4RL2	Q86UN3	ENSG00000186907	349667	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23057	BRK1	Q8WUW1	ENSG00000254999	55845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23059	BCAN	Q96GW7	ENSG00000132692	63827	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
HGNC:23081	RHBDD1	Q8TEB9	ENSG00000144468	84236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23085	ARHGAP33	O14559	ENSG00000004777	115703	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23087	SLC43A2	Q8N370	ENSG00000167703	124935	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23088	SLC10A7	Q0GE19	ENSG00000120519	84068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23089	SLC13A5	Q86YT5	ENSG00000141485	284111	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23090	SLC15A4	Q8N697	ENSG00000139370	121260	0	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1
HGNC:23091	SLC5A11	Q8WWX8	ENSG00000158865	115584	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23092	SLC7A13	Q8TCU3	ENSG00000164893	157724	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23094	SLC16A12	Q6ZSM3	ENSG00000152779	387700	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23095	SLC22A17	Q8WUG5	ENSG00000092096	51310	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23096	SLC29A3	Q9BZD2	ENSG00000198246	55315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23097	SLC29A4	Q7RTT9	ENSG00000164638	222962	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23109	FAT4	Q6V0I7	ENSG00000196159	79633	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2311	CPM	P14384	ENSG00000135678	1368	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23111	DCHS2	Q6V1P9	ENSG00000197410	54798	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23112	FAT3	Q8TDW7	ENSG00000165323	120114	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23137	RNF149	Q8NC42	ENSG00000163162	284996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23138	RNF150	Q9ULK6	ENSG00000170153	57484	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23143	SYT14	Q8NB59	ENSG00000143469	255928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23146	PAQR7	Q86WK9	ENSG00000182749	164091	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23149	UNC13C	Q8NB66	ENSG00000137766	440279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23150	UNC13A	Q9UPW8	ENSG00000130477	23025	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23155	SLC5A10	A0PJK1	ENSG00000154025	125206	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23162	ALG10	Q5BKT4	ENSG00000139133	84920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23181	RASA4	O43374	ENSG00000105808	10156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23204	KIRREL3	Q8IZU9	ENSG00000149571	84623	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23206	LUZP2	Q86TE4	ENSG00000187398	338645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23213	PIGW	Q7Z7B1	ENSG00000277161	284098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23214	EXOC7	Q9UPT5	ENSG00000182473	23265	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23215	PIGO	Q8TEQ8	ENSG00000165282	84720	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23216	ZNF469	Q96JG9	ENSG00000225614	84627	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23219	NAALADL2	Q58DX5	ENSG00000177694	254827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23220	CATSPER4	Q7RTX7	ENSG00000188782	378807	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23221	SPATA12	Q7Z6I5	ENSG00000186451	353324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23222	SPATA13	Q96N96	ENSG00000182957	221178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23225	SPAG16	Q8N0X2	ENSG00000144451	79582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23231	SERINC2	Q96SA4	ENSG00000168528	347735	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23245	ZNF474	Q6S9Z5	ENSG00000164185	133923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23271	RGS7BP	Q6MZT1	ENSG00000186479	401190	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23282	MUC20	Q8N307	ENSG00000176945	200958	1	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
HGNC:23296	GJD4	Q96KN9	ENSG00000177291	219770	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:23298	TSPAN15	O95858	ENSG00000099282	23555	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1
HGNC:233	ADCY2	Q08462	ENSG00000078295	108	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23303	TSPAN14	Q8NG11	ENSG00000108219	81619	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23319	NTNG1	Q9Y2I2	ENSG00000162631	22854	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23326	PXK	Q7Z7A4	ENSG00000168297	54899	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23329	ZFP90	Q8TF47	ENSG00000184939	146198	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2333	CPZ	Q66K79	ENSG00000109625	8532	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23330	ZNF276	Q8N554	ENSG00000158805	92822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23334	ANXA8L1	Q5VT79	ENSG00000264230	728113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2334	CR1	P17927	ENSG00000203710	1378	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2336	CR2	P20023	ENSG00000117322	1380	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23362	CLMB	Q96GX8	ENSG00000154102	404550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23363	SLC71A1	Q96MC6	ENSG00000156875	64645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23375	GAPVD1	Q14C86	ENSG00000165219	26130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23376	SLC71A2	Q5SR56	ENSG00000148110	84641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23379	LRRC19	Q9H756	ENSG00000184434	64922	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:234	ADCY3	O60266	ENSG00000138031	109	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23404	LRIT1	Q9P2V4	ENSG00000148602	26103	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23409	ENPP6	Q6UWR7	ENSG00000164303	133121	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23427	KIAA1958	Q8N8K9	ENSG00000165185	158405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2343	CRB1	P82279	ENSG00000134376	23418	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23443	LRIT2	A6NDA9	ENSG00000204033	340745	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23458	CALHM3	Q86XJ0	ENSG00000183128	119395	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2349	ATF6B	Q99941	ENSG00000213676	1388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23493	CALHM2	Q9HA72	ENSG00000138172	51063	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	0
HGNC:23494	CALHM1	Q8IU99	ENSG00000185933	255022	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:23496	PLPPR4	Q7Z2D5	ENSG00000117600	9890	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:235	ADCY4	Q8NFM4	ENSG00000129467	196883	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23501	SLITRK3	O94933	ENSG00000121871	22865	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23502	SLITRK4	Q8IW52	ENSG00000179542	139065	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23503	SLITRK6	Q9H5Y7	ENSG00000184564	84189	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2351	CREG1	O75629	ENSG00000143162	8804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23520	SLC16A9	Q7RTY1	ENSG00000165449	220963	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23522	FAM171A1	Q5VUB5	ENSG00000148468	221061	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23528	ZSWIM8	A7E2V4	ENSG00000214655	23053	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23536	NAALADL1	Q9UQQ1	ENSG00000168060	10004	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2357	CRHR1	P34998	ENSG00000120088	1394	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1
HGNC:23571	COBLL1	Q53SF7	ENSG00000082438	22837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2358	CRHR2	Q13324	ENSG00000106113	1395	0	1	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	1	1
HGNC:23589	ZNF503	Q96F45	ENSG00000165655	84858	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2359	CRIM1	Q9NZV1	ENSG00000150938	51232	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23592	ARL9	Q6T311	ENSG00000196503	132946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:236	ADCY5	O95622	ENSG00000173175	111	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
HGNC:2360	CRIP1	P50238	ENSG00000213145	1396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23609	TBC1D10A	Q9BXI6	ENSG00000099992	83874	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2361	CRIP2	P52943	ENSG00000182809	1397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23612	SLCO4C1	Q6ZQN7	ENSG00000173930	353189	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23613	SLCO6A1	Q86UG4	ENSG00000205359	133482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23615	SLC35F2	Q8IXU6	ENSG00000110660	54733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23618	GPR153	Q6NV75	ENSG00000158292	387509	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2362	CRK	P46108	ENSG00000167193	1398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23620	IGFLR1	Q9H665	ENSG00000126246	79713	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23621	MIGA2	Q7L4E1	ENSG00000148343	84895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23622	GPR152	Q8TDT2	ENSG00000175514	390212	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23623	GPR148	Q8TDV2	ENSG00000173302	344561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23624	GPR151	Q8TDV0	ENSG00000173250	134391	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	0
HGNC:23627	GPR149	Q86SP6	ENSG00000174948	344758	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23628	GPR150	Q8NGU9	ENSG00000178015	285601	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23631	NPSR1	Q6W5P4	ENSG00000187258	387129	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23633	PLGRKT	Q9HBL7	ENSG00000107020	55848	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2364	CRLF1	O75462	ENSG00000006016	9244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23647	ADGRE3	Q9BY15	ENSG00000131355	84658	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23673	MAMDC2	Q7Z304	ENSG00000165072	256691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23687	GPR157	Q5UAW9	ENSG00000180758	80045	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23689	GPR158	Q5T848	ENSG00000151025	57512	0	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	1	1
HGNC:23692	ACKR3	P25106	ENSG00000144476	57007	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	1	1	1	1	1	1	1
HGNC:23693	GPR160	Q9UJ42	ENSG00000173890	26996	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23694	GPR161	Q8N6U8	ENSG00000143147	23432	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:23697	PHLDB1	Q86UU1	ENSG00000019144	23187	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23698	FMNL3	Q8IVF7	ENSG00000161791	91010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:237	ADCY6	O43306	ENSG00000174233	112	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23700	TTC12	Q9H892	ENSG00000149292	54970	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23703	ERMP1	Q7Z2K6	ENSG00000099219	79956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23714	ZNF497	Q6ZNH5	ENSG00000174586	162968	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23719	PGAP3	Q96FM1	ENSG00000161395	93210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23723	CERCAM	Q5T4B2	ENSG00000167123	51148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23724	ARHGAP19	Q14CB8	ENSG00000213390	84986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23725	ARHGAP21	Q5T5U3	ENSG00000107863	57584	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23730	GPRIN2	O60269	ENSG00000204175	9721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23764	ENPP7	Q6UWV6	ENSG00000182156	339221	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
HGNC:23786	PIP4K2C	Q8TBX8	ENSG00000166908	79837	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:23787	TMEM63C	Q9P1W3	ENSG00000165548	57156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2379	CRTAP	O75718	ENSG00000170275	10491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23792	PLD4	Q96BZ4	ENSG00000166428	122618	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:238	ADCY7	P51828	ENSG00000121281	113	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23801	SIPA1L3	O60292	ENSG00000105738	23094	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23826	CERS6	Q6ZMG9	ENSG00000172292	253782	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	1	0	1	0
HGNC:23837	ANO4	Q32M45	ENSG00000151572	121601	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:2389	CRYAB	P02511	ENSG00000109846	1410	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:239	ADCY8	P40145	ENSG00000155897	114	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:23990	STAC2	Q6ZMT1	ENSG00000141750	342667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:240	ADCY9	O60503	ENSG00000162104	115	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:24003	HTR3C	Q8WXA8	ENSG00000178084	170572	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:24004	HTR3D	Q70Z44	ENSG00000186090	200909	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:24005	HTR3E	A5X5Y0	ENSG00000186038	285242	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:24008	MIA3	Q5JRA6	ENSG00000154305	375056	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:24025	ACTR6	Q9GZN1	ENSG00000075089	64431	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
HGNC:24029	INHBE	P58166	ENSG00000139269	83729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:24035	APPL1	Q9UKG1	ENSG00000157500	26060	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:24036	APC2	O95996	ENSG00000115266	10297	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:24039	CLMP	Q9H6B4	ENSG00000166250	79827	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:24040	ADIPOR1	Q96A54	ENSG00000159346	51094	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0
HGNC:24041	ADIPOR2	Q86V24	ENSG00000006831	79602	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0
HGNC:24044	FAM72A	Q5TYM5	ENSG00000196550	729533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:24055	TOR1AIP2	Q8NFQ8	ENSG00000169905	163590	0	0	0	0	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	1	1	0	1	0
HGNC:24059	TMPRSS11D	O60235	ENSG00000153802	9407	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:24073	AMIGO2	Q86SJ2	ENSG00000139211	347902	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HGNC:24075	AMIGO3	Q86WK7	ENSG00000176020	386724	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
