gene_symbol	uniprot_accession	hgnc_id	ensembl_gene	m1_n_db_votes	m1_uniprot_flag	m1_go_flag	m1_hpa_flag	m1_surfy_flag	m1_cspa_flag	sonnet_verdict	sonnet_reason	sonnet_confidence	source
KNTC1	P50748	HGNC:17255	ENSG00000184445	1	0	0	1	0	0				m1_only
KPLCE	Q5T750	HGNC:29468	ENSG00000198854	1	0	0	1	0	0				m1_only
KPTN	Q9Y664	HGNC:6404	ENSG00000118162	1	0	0	1	0	0				m1_only
KRABD5	Q7Z2F6	HGNC:26987	ENSG00000197302	1	0	0	1	0	0				m1_only
KRAS	P01116	HGNC:6407	ENSG00000133703	1	0	1	0	0	0				m1_only
KREMEN1	Q96MU8	HGNC:17550	ENSG00000183762	2	1	0	0	1	0	yes	classical_surface_receptor	high	both
KREMEN2	Q8NCW0	HGNC:18797	ENSG00000131650	2	1	0	0	1	0	yes	classical_surface_receptor	high	both
KRT1	P04264	HGNC:6412	ENSG00000167768	2	0	1	0	0	1				m1_only
KRT10	P13645	HGNC:6413	ENSG00000186395	2	1	1	0	0	0				m1_only
KRT2	P35908	HGNC:6439	ENSG00000172867	1	0	1	0	0	0				m1_only
KRT4	P19013	HGNC:6441	ENSG00000170477	1	0	1	0	0	0				m1_only
KRT75	O95678	HGNC:24431	ENSG00000170454	1	0	0	1	0	0				m1_only
KRT77	Q7Z794	HGNC:20411	ENSG00000189182	1	0	0	1	0	0				m1_only
KRTAP25-1	Q3LHN0	HGNC:34003	ENSG00000232263	1	0	0	1	0	0				m1_only
KRTCAP3	Q53RY4	HGNC:28943	ENSG00000157992	0	0	0	0	0	0	contextual	tissue_restricted_surface	low	sonnet_only
KRTDAP	P60985	HGNC:16313	ENSG00000188508	0	0	0	0	0	0	contextual	tissue_restricted_surface	low	sonnet_only
L1CAM	P32004	HGNC:6470	ENSG00000198910	5	1	1	1	1	1	yes	classical_surface_receptor	high	both
LAG3	P18627	HGNC:6476	ENSG00000089692	3	1	1	0	1	0	yes	classical_surface_receptor	high	both
LAIR1	Q6GTX8	HGNC:6477	ENSG00000167613	4	1	0	1	1	1	yes	classical_surface_receptor	high	both
LAMA1	P25391	HGNC:6481	ENSG00000101680	1	0	0	0	0	1				m1_only
LAMA2	P24043	HGNC:6482	ENSG00000196569	1	0	0	0	0	1				m1_only
LAMA3	Q16787	HGNC:6483	ENSG00000053747	1	0	0	0	0	1				m1_only
LAMA4	Q16363	HGNC:6484	ENSG00000112769	2	0	0	1	0	1				m1_only
LAMA5	O15230	HGNC:6485	ENSG00000130702	1	0	0	0	0	1				m1_only
LAMB1	P07942	HGNC:6486	ENSG00000091136	1	0	0	0	0	1				m1_only
LAMB2	P55268	HGNC:6487	ENSG00000172037	1	0	0	0	0	1				m1_only
LAMB3	Q13751	HGNC:6490	ENSG00000196878	1	0	0	0	0	1				m1_only
LAMC1	P11047	HGNC:6492	ENSG00000135862	1	0	0	0	0	1				m1_only
LAMC2	Q13753	HGNC:6493	ENSG00000058085	1	0	0	0	0	1				m1_only
LAMP1	P11279	HGNC:6499	ENSG00000185896	2	0	0	0	1	1	contextual	lysosomal_exocytosis	high	both
LAMP2	P13473	HGNC:6501	ENSG00000005893	3	0	0	1	1	1	contextual	lysosomal_exocytosis	high	both
LAMP3	Q9UQV4	HGNC:14582	ENSG00000078081	3	1	0	0	1	1	contextual	lysosomal_exocytosis	medium	both
LAMP5	Q9UJQ1	HGNC:16097	ENSG00000125869	3	1	1	0	1	0	contextual	dual_localization	medium	both
LAMTOR1	Q6IAA8	HGNC:26068	ENSG00000149357	1	0	0	1	0	0				m1_only
LANCL3	Q6ZV70	HGNC:24767	ENSG00000147036	0	0	0	0	0	0	contextual	dual_localization	low	sonnet_only
LAPTM4A	Q15012	HGNC:6924	ENSG00000068697	1	0	0	1	0	0				m1_only
LAPTM4B	Q86VI4	HGNC:13646	ENSG00000104341	0	0	0	0	0	0	contextual	dual_localization	medium	sonnet_only
LASP1	Q14847	HGNC:6513	ENSG00000002834	1	0	0	1	0	0				m1_only
LAT	O43561	HGNC:18874	ENSG00000213658	3	1	1	1	0	0				m1_only
LAT2	Q9GZY6	HGNC:12749	ENSG00000086730	2	1	0	1	0	0	yes	classical_surface_receptor	high	both
LAX1	Q8IWV1	HGNC:26005	ENSG00000122188	2	1	0	1	0	0	yes	classical_surface_receptor	medium	both
LAYN	Q6UX15	HGNC:29471	ENSG00000204381	3	1	1	0	1	0	yes	classical_surface_receptor	high	both
LBP	P18428	HGNC:6517	ENSG00000129988	1	0	1	0	0	0				m1_only
LCE1D	Q5T752	HGNC:29465	ENSG00000172155	1	0	1	0	0	0				m1_only
LCK	P06239	HGNC:6524	ENSG00000182866	1	0	1	0	0	0				m1_only
LCN6	P62502	HGNC:17337	ENSG00000267206	0	0	0	0	0	0	contextual	tissue_restricted_surface	low	sonnet_only
LCP1	P13796	HGNC:6528	ENSG00000136167	2	0	1	1	0	0	contextual	cell_state_induced	medium	both
LCP2	Q13094	HGNC:6529	ENSG00000043462	1	0	1	0	0	0				m1_only
LCT	P09848	HGNC:6530	ENSG00000115850	3	1	1	0	1	0	yes	classical_surface_receptor	high	both
LCTL	Q6UWM7	HGNC:15583	ENSG00000188501	2	1	0	1	0	0	yes	classical_surface_receptor	medium	both
LDLR	P01130	HGNC:6547	ENSG00000130164	4	1	1	0	1	1	yes	classical_surface_receptor	high	both
LDLRAD1	Q5T700	HGNC:32069	ENSG00000203985	0	0	0	0	0	0	contextual	dual_localization	low	sonnet_only
LDLRAD2	Q5SZI1	HGNC:32071	ENSG00000187942	1	1	0	0	0	0	yes	classical_surface_receptor	medium	both
LDLRAD3	Q86YD5	HGNC:27046	ENSG00000179241	3	1	0	1	1	0	yes	classical_surface_receptor	high	both
LDLRAD4	O15165	HGNC:1224	ENSG00000168675	1	0	0	0	1	0				m1_only
LDLRAP1	Q5SW96	HGNC:18640	ENSG00000157978	1	0	1	0	0	0				m1_only
LEMD1	Q68G75	HGNC:18725	ENSG00000186007	1	0	0	1	0	0				m1_only
LEMD2	Q8NC56	HGNC:21244	ENSG00000161904	1	0	0	0	0	1				m1_only
LENG1	Q96BZ8	HGNC:15502	ENSG00000105617	1	0	0	1	0	0				m1_only
LEP	P41159	HGNC:6553	ENSG00000174697	1	0	0	1	0	0				m1_only
LEPR	P48357	HGNC:6554	ENSG00000116678	5	1	1	1	1	1	yes	classical_surface_receptor	high	both
LGALS1	P09382	HGNC:6561	ENSG00000100097	0	0	0	0	0	0	contextual	dual_localization	medium	sonnet_only
LGALS13	Q9UHV8	HGNC:15449	ENSG00000105198	0	0	0	0	0	0	contextual	tissue_restricted_surface	medium	sonnet_only
LGALS14	Q8TCE9	HGNC:30054	ENSG00000006659	0	0	0	0	0	0	contextual	tissue_restricted_surface	medium	sonnet_only
LGALS16	A8MUM7	HGNC:40039	ENSG00000249861	0	0	0	0	0	0	contextual	tissue_restricted_surface	medium	sonnet_only
LGALS3	P17931	HGNC:6563	ENSG00000131981	1	0	1	0	0	0	contextual	dual_localization	medium	both
LGALS3BP	Q08380	HGNC:6564	ENSG00000108679	1	0	0	0	0	1	contextual	dual_localization	medium	both
LGALS4	P56470	HGNC:6565	ENSG00000171747	0	0	0	0	0	0	contextual	stable_surface_attachment	medium	sonnet_only
LGALS7	P47929	HGNC:6568	ENSG00000205076	0	0	0	0	0	0	contextual	dual_localization	medium	sonnet_only
LGALS7B	P47929	HGNC:34447	ENSG00000178934	0	0	0	0	0	0	contextual	stable_surface_attachment	medium	sonnet_only
LGALS8	O00214	HGNC:6569	ENSG00000116977	1	0	0	1	0	0	contextual	dual_localization	medium	both
LGALS9	O00182	HGNC:6570	ENSG00000168961	0	0	0	0	0	0	contextual	dual_localization	medium	sonnet_only
LGALS9B	Q3B8N2	HGNC:24842	ENSG00000170298	0	0	0	0	0	0	contextual	stable_surface_attachment	low	sonnet_only
LGALS9C	Q6DKI2	HGNC:33874	ENSG00000171916	0	0	0	0	0	0	contextual	stable_surface_attachment	low	sonnet_only
LGI1	O95970	HGNC:6572	ENSG00000108231	0	0	0	0	0	0	contextual	stable_surface_attachment	medium	sonnet_only
LGI2	Q8N0V4	HGNC:18710	ENSG00000153012	0	0	0	0	0	0	contextual	stable_surface_attachment	medium	sonnet_only
LGI3	Q8N145	HGNC:18711	ENSG00000168481	0	0	0	0	0	0	contextual	stable_surface_attachment	medium	sonnet_only
LGI4	Q8N135	HGNC:18712	ENSG00000153902	0	0	0	0	0	0	contextual	stable_surface_attachment	medium	sonnet_only
LGMN	Q99538	HGNC:9472	ENSG00000100600	0	0	0	0	0	0	contextual	dual_localization	medium	sonnet_only
LGR4	Q9BXB1	HGNC:13299	ENSG00000205213	2	1	0	0	1	0	yes	multipass_with_exposed_loops	high	both
LGR5	O75473	HGNC:4504	ENSG00000139292	2	1	0	0	1	0	yes	multipass_with_exposed_loops	high	both
LGR6	Q9HBX8	HGNC:19719	ENSG00000133067	3	1	0	1	1	0	yes	multipass_with_exposed_loops	high	both
LHCGR	P22888	HGNC:6585	ENSG00000138039	3	1	0	1	1	0	yes	multipass_with_exposed_loops	high	both
LHFPL1	Q86WI0	HGNC:6587	ENSG00000182508	1	0	0	0	1	0	yes	multipass_with_exposed_loops	medium	both
LHFPL2	Q6ZUX7	HGNC:6588	ENSG00000145685	1	0	0	1	0	0	yes	multipass_with_exposed_loops	medium	both
LHFPL4	Q7Z7J7	HGNC:29568	ENSG00000156959	2	0	1	0	1	0	yes	multipass_with_exposed_loops	high	both
LHFPL5	Q8TAF8	HGNC:21253	ENSG00000197753	2	1	0	0	1	0	contextual	tissue_restricted_surface	high	both
LHFPL6	Q9Y693	HGNC:6586	ENSG00000183722	0	0	0	0	0	0	yes	multipass_with_exposed_loops	medium	sonnet_only
LHFPL7	Q6ICI0	HGNC:33725	ENSG00000206069	1	0	0	0	1	0	contextual	dual_localization	low	both
LIFR	P42702	HGNC:6597	ENSG00000113594	4	1	1	0	1	1	yes	classical_surface_receptor	high	both
LILRA1	O75019	HGNC:6602	ENSG00000104974	3	1	0	0	1	1	yes	classical_surface_receptor	high	both
LILRA2	Q8N149	HGNC:6603	ENSG00000239998	2	1	0	0	1	0	yes	classical_surface_receptor	high	both
LILRA4	P59901	HGNC:15503	ENSG00000239961	3	1	1	0	1	0	yes	classical_surface_receptor	high	both
LILRA5	A6NI73	HGNC:16309	ENSG00000187116	4	1	1	0	1	1	yes	classical_surface_receptor	high	both
LILRA6	Q6PI73	HGNC:15495	ENSG00000244482	3	1	0	1	1	0	yes	classical_surface_receptor	high	both
LILRB1	Q8NHL6	HGNC:6605	ENSG00000104972	4	1	1	0	1	1	yes	classical_surface_receptor	high	both
LILRB2	Q8N423	HGNC:6606	ENSG00000131042	3	1	1	0	1	0	yes	classical_surface_receptor	high	both
LILRB3	O75022	HGNC:6607	ENSG00000204577	3	1	0	1	1	0	yes	classical_surface_receptor	high	both
LILRB4	Q8NHJ6	HGNC:6608	ENSG00000186818	2	1	1	0	0	0	yes	classical_surface_receptor	high	both
LILRB5	O75023	HGNC:6609	ENSG00000105609	2	1	0	0	1	0	yes	classical_surface_receptor	high	both
LIM2	P55344	HGNC:6610	ENSG00000105370	2	1	0	0	1	0	contextual	tissue_restricted_surface	high	both
LIMA1	Q9UHB6	HGNC:24636	ENSG00000050405	1	0	1	0	0	0				m1_only
LIME1	Q9H400	HGNC:26016	ENSG00000203896	2	1	1	0	0	0	yes	classical_surface_receptor	medium	both
LIN7A	O14910	HGNC:17787	ENSG00000111052	2	1	1	0	0	0				m1_only
LIN7B	Q9HAP6	HGNC:17788	ENSG00000104863	2	1	1	0	0	0				m1_only
LIN7C	Q9NUP9	HGNC:17789	ENSG00000148943	2	1	1	0	0	0				m1_only
LINGO1	Q96FE5	HGNC:21205	ENSG00000169783	3	1	0	1	1	0	yes	classical_surface_receptor	high	both
LINGO2	Q7L985	HGNC:21207	ENSG00000174482	2	1	0	0	1	0	yes	classical_surface_receptor	medium	both
LINGO3	P0C6S8	HGNC:21206	ENSG00000220008	2	1	0	0	1	0	yes	classical_surface_receptor	medium	both
LINGO4	Q6UY18	HGNC:31814	ENSG00000213171	2	1	0	0	1	0	yes	classical_surface_receptor	medium	both
LIPC	P11150	HGNC:6619	ENSG00000166035	0	0	0	0	0	0	contextual	stable_surface_attachment	medium	sonnet_only
LIPG	Q9Y5X9	HGNC:6623	ENSG00000101670	2	0	1	0	0	1	contextual	stable_surface_attachment	medium	both
LIPH	Q8WWY8	HGNC:18483	ENSG00000163898	0	0	0	0	0	0	yes	classical_surface_receptor	high	sonnet_only
LIPI	Q6XZB0	HGNC:18821	ENSG00000188992	1	0	0	1	0	0				m1_only
LIPJ	Q5W064	HGNC:21773	ENSG00000204022	1	0	0	1	0	0				m1_only
LIPK	Q5VXJ0	HGNC:23444	ENSG00000204021	0	0	0	0	0	0	contextual	tissue_restricted_surface	low	sonnet_only
LIPM	Q5VYY2	HGNC:23455	ENSG00000173239	0	0	0	0	0	0	contextual	tissue_restricted_surface	low	sonnet_only
LITAF	Q99732	HGNC:16841	ENSG00000189067	2	0	1	1	0	0				m1_only
LMAN2	Q12907	HGNC:16986	ENSG00000169223	3	0	1	0	1	1	contextual	dual_localization	high	both
LMAN2L	Q9H0V9	HGNC:19263	ENSG00000114988	2	0	0	0	1	1				m1_only
LMBR1	Q8WVP7	HGNC:13243	ENSG00000105983	2	1	0	0	1	0				m1_only
LMBR1L	Q6UX01	HGNC:18268	ENSG00000139636	2	1	0	0	1	0	contextual	dual_localization	medium	both
LMBRD1	Q9NUN5	HGNC:23038	ENSG00000168216	3	1	0	0	1	1	contextual	lysosomal_exocytosis	medium	both
LMBRD2	Q68DH5	HGNC:25287	ENSG00000164187	3	1	0	0	1	1	yes	multipass_with_exposed_loops	medium	both
LMCD1	Q9NZU5	HGNC:6633	ENSG00000071282	1	0	0	1	0	0				m1_only
LMF2	Q9BU23	HGNC:25096	ENSG00000100258	1	0	0	0	0	1				m1_only
LMLN	Q96KR4	HGNC:15991	ENSG00000185621	0	0	0	0	0	0	yes	gpi_anchored	medium	sonnet_only
LMO7	Q8WWI1	HGNC:6646	ENSG00000136153	1	0	1	0	0	0				m1_only
LMTK2	Q8IWU2	HGNC:17880	ENSG00000164715	1	0	0	1	0	0	yes	classical_surface_receptor	medium	both
LNPEP	Q9UIQ6	HGNC:6656	ENSG00000113441	3	1	0	0	1	1	contextual	dual_localization	high	both
LNX1	Q8TBB1	HGNC:6657	ENSG00000072201	1	0	0	1	0	0	contextual	other	medium	both
LNX2	Q8N448	HGNC:20421	ENSG00000139517	1	0	0	1	0	0				m1_only
LONRF1	Q17RB8	HGNC:26302	ENSG00000154359	1	0	0	1	0	0				m1_only
LONRF3	Q496Y0	HGNC:21152	ENSG00000175556	1	0	0	1	0	0				m1_only
LORICRIN	P23490	HGNC:6663	ENSG00000203782	1	0	1	0	0	0				m1_only
LOX	P28300	HGNC:6664	ENSG00000113083	1	0	0	0	0	1	contextual	stable_surface_attachment	medium	both
LOXHD1	Q8IVV2	HGNC:26521	ENSG00000167210	1	0	0	1	0	0				m1_only
LOXL1	Q08397	HGNC:6665	ENSG00000129038	0	0	0	0	0	0	contextual	stable_surface_attachment	low	sonnet_only
LOXL2	Q9Y4K0	HGNC:6666	ENSG00000134013	0	0	0	0	0	0	contextual	dual_localization	medium	sonnet_only
LOXL3	P58215	HGNC:13869	ENSG00000115318	0	0	0	0	0	0	contextual	stable_surface_attachment	medium	sonnet_only
LOXL4	Q96JB6	HGNC:17171	ENSG00000138131	1	0	0	0	0	1	contextual	dual_localization	medium	both
LPAR1	Q92633	HGNC:3166	ENSG00000198121	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
LPAR2	Q9HBW0	HGNC:3168	ENSG00000064547	3	1	1	0	1	0	yes	multipass_with_exposed_loops	high	both
LPAR3	Q9UBY5	HGNC:14298	ENSG00000171517	3	1	0	1	1	0	yes	multipass_with_exposed_loops	high	both
LPAR4	Q99677	HGNC:4478	ENSG00000147145	3	1	0	1	1	0	yes	multipass_with_exposed_loops	high	both
LPAR5	Q9H1C0	HGNC:13307	ENSG00000184574	3	1	0	0	1	1	yes	multipass_with_exposed_loops	high	both
LPAR6	P43657	HGNC:15520	ENSG00000139679	3	1	0	1	1	0	yes	multipass_with_exposed_loops	high	both
LPIN1	Q14693	HGNC:13345	ENSG00000134324	1	0	0	1	0	0				m1_only
LPIN2	Q92539	HGNC:14450	ENSG00000101577	1	0	0	1	0	0				m1_only
LPL	P06858	HGNC:6677	ENSG00000175445	1	0	0	0	1	0	contextual	stable_surface_attachment	high	both
LPO	P22079	HGNC:6678	ENSG00000167419	1	0	1	0	0	0				m1_only
LPP	Q93052	HGNC:6679	ENSG00000145012	1	0	0	1	0	0				m1_only
LRAT	O95237	HGNC:6685	ENSG00000121207	1	0	0	1	0	0				m1_only
LRATD2	Q96KN1	HGNC:24166	ENSG00000168672	0	0	0	0	0	0	contextual	dual_localization	low	sonnet_only
LRCH2	Q5VUJ6	HGNC:29292	ENSG00000130224	1	0	0	1	0	0				m1_only
LRCH4	O75427	HGNC:6691	ENSG00000077454	0	0	0	0	0	0	yes	classical_surface_receptor	medium	sonnet_only
LRFN1	Q9P244	HGNC:29290	ENSG00000128011	4	1	1	0	1	1	yes	classical_surface_receptor	high	both
LRFN2	Q9ULH4	HGNC:21226	ENSG00000156564	4	1	1	1	1	0	yes	classical_surface_receptor	high	both
LRFN3	Q9BTN0	HGNC:28370	ENSG00000126243	3	1	1	0	1	0	yes	classical_surface_receptor	high	both
LRFN4	Q6PJG9	HGNC:28456	ENSG00000173621	3	1	1	0	1	0	yes	classical_surface_receptor	high	both
LRFN5	Q96NI6	HGNC:20360	ENSG00000165379	3	1	1	0	1	0	yes	classical_surface_receptor	high	both
LRG1	P02750	HGNC:29480	ENSG00000171236	0	0	0	0	0	0	contextual	dual_localization	medium	sonnet_only
LRIG1	Q96JA1	HGNC:17360	ENSG00000144749	2	1	0	0	1	0	yes	classical_surface_receptor	high	both
LRIG2	O94898	HGNC:20889	ENSG00000198799	2	1	0	0	1	0	yes	classical_surface_receptor	high	both
LRIG3	Q6UXM1	HGNC:30991	ENSG00000139263	1	0	0	0	1	0	yes	classical_surface_receptor	high	both
LRIT1	Q9P2V4	HGNC:23404	ENSG00000148602	1	0	0	0	1	0	yes	classical_surface_receptor	high	both
LRIT2	A6NDA9	HGNC:23443	ENSG00000204033	1	0	0	0	1	0	yes	classical_surface_receptor	medium	both
LRIT3	Q3SXY7	HGNC:24783	ENSG00000183423	1	0	0	0	1	0	yes	classical_surface_receptor	high	both
LRP1	Q07954	HGNC:6692	ENSG00000123384	5	1	1	1	1	1	yes	classical_surface_receptor	high	both
LRP10	Q7Z4F1	HGNC:14553	ENSG00000197324	3	1	0	0	1	1	yes	classical_surface_receptor	high	both
LRP11	Q86VZ4	HGNC:16936	ENSG00000120256	4	1	0	1	1	1	yes	classical_surface_receptor	medium	both
LRP12	Q9Y561	HGNC:31708	ENSG00000147650	4	1	0	1	1	1	yes	classical_surface_receptor	high	both
LRP1B	Q9NZR2	HGNC:6693	ENSG00000168702	3	1	0	0	1	1	yes	classical_surface_receptor	high	both
LRP2	P98164	HGNC:6694	ENSG00000081479	4	1	1	0	1	1	yes	classical_surface_receptor	high	both
LRP3	O75074	HGNC:6695	ENSG00000130881	2	1	0	0	1	0	yes	classical_surface_receptor	medium	both
LRP4	O75096	HGNC:6696	ENSG00000134569	4	1	1	0	1	1	yes	classical_surface_receptor	high	both
LRP5	O75197	HGNC:6697	ENSG00000162337	4	1	1	0	1	1	yes	classical_surface_receptor	high	both
LRP6	O75581	HGNC:6698	ENSG00000070018	3	1	1	0	1	0	yes	classical_surface_receptor	high	both
LRP8	Q14114	HGNC:6700	ENSG00000157193	3	1	1	0	1	0	yes	classical_surface_receptor	high	both
LRPAP1	P30533	HGNC:6701	ENSG00000163956	1	1	0	0	0	0				m1_only
LRRC15	Q8TF66	HGNC:20818	ENSG00000172061	5	1	1	1	1	1	yes	classical_surface_receptor	high	both
LRRC17	Q8N6Y2	HGNC:16895	ENSG00000128606	0	0	0	0	0	0	contextual	dual_localization	low	sonnet_only
LRRC19	Q9H756	HGNC:23379	ENSG00000184434	2	1	0	0	1	0	contextual	dual_localization	low	both
LRRC24	Q50LG9	HGNC:28947	ENSG00000254402	2	0	1	0	1	0	contextual	dual_localization	low	both
LRRC25	Q8N386	HGNC:29806	ENSG00000175489	3	1	0	0	1	1				m1_only
LRRC26	Q2I0M4	HGNC:31409	ENSG00000184709	3	1	1	1	0	0	yes	multipass_with_exposed_loops	medium	both
LRRC3	Q9BY71	HGNC:14965	ENSG00000160233	0	0	0	0	0	0	contextual	dual_localization	low	sonnet_only
LRRC32	Q14392	HGNC:4161	ENSG00000137507	4	1	1	0	1	1	yes	classical_surface_receptor	high	both
LRRC37A	A6NMS7	HGNC:29069	ENSG00000176681	2	1	0	0	1	0	contextual	dual_localization	low	both
LRRC37A2	A6NM11	HGNC:32404	ENSG00000238083	2	1	0	0	1	0				m1_only
LRRC37A3	O60309	HGNC:32427	ENSG00000176809	2	1	0	0	1	0				m1_only
LRRC37B	Q96QE4	HGNC:29070	ENSG00000185158	2	1	0	0	1	0	contextual	dual_localization	low	both
LRRC38	Q5VT99	HGNC:27005	ENSG00000162494	2	0	1	0	1	0	contextual	dual_localization	low	both
LRRC3B	Q96PB8	HGNC:28105	ENSG00000179796	1	0	0	0	1	0	contextual	dual_localization	low	both
LRRC3C	A6NJW4	HGNC:40034	ENSG00000204913	0	0	0	0	0	0	contextual	dual_localization	low	sonnet_only
LRRC4	Q9HBW1	HGNC:15586	ENSG00000128594	3	1	1	0	1	0	yes	classical_surface_receptor	high	both
LRRC46	Q96FV0	HGNC:25047	ENSG00000141294	1	0	0	1	0	0				m1_only
LRRC4B	Q9NT99	HGNC:25042	ENSG00000131409	4	1	1	0	1	1	yes	classical_surface_receptor	high	both
LRRC4C	Q9HCJ2	HGNC:29317	ENSG00000148948	2	0	1	0	1	0	yes	classical_surface_receptor	high	both
LRRC51	Q96E66	HGNC:55526	ENSG00000184154	0	0	0	0	0	0	yes	classical_surface_receptor	medium	sonnet_only
LRRC52	Q8N7C0	HGNC:32156	ENSG00000162763	3	1	1	0	1	0	contextual	tissue_restricted_surface	medium	both
LRRC53	A6NM62	HGNC:25255	ENSG00000162621	0	0	0	0	0	0	contextual	other	low	sonnet_only
LRRC55	Q6ZSA7	HGNC:32324	ENSG00000183908	1	0	1	0	0	0				m1_only
LRRC69	Q6ZNQ3	HGNC:34303	ENSG00000214954	1	0	0	1	0	0				m1_only
LRRC7	Q96NW7	HGNC:18531	ENSG00000033122	1	0	1	0	0	0				m1_only
LRRC70	Q7Z2Q7	HGNC:35155	ENSG00000186105	0	0	0	0	0	0	contextual	dual_localization	low	sonnet_only
LRRC8A	Q8IWT6	HGNC:19027	ENSG00000136802	3	1	1	0	0	1	yes	multipass_with_exposed_loops	high	both
LRRC8B	Q6P9F7	HGNC:30692	ENSG00000197147	2	1	0	0	0	1	yes	multipass_with_exposed_loops	high	both
LRRC8C	Q8TDW0	HGNC:25075	ENSG00000171488	2	1	0	0	0	1	yes	multipass_with_exposed_loops	high	both
LRRC8D	Q7L1W4	HGNC:16992	ENSG00000171492	1	1	0	0	0	0	yes	multipass_with_exposed_loops	high	both
LRRC8E	Q6NSJ5	HGNC:26272	ENSG00000171017	1	1	0	0	0	0	yes	multipass_with_exposed_loops	high	both
LRRC9	Q6ZRR7	HGNC:19848	ENSG00000131951	1	0	0	1	0	0				m1_only
LRRFIP1	Q32MZ4	HGNC:6702	ENSG00000124831	0	0	0	0	0	0	contextual	dual_localization	medium	sonnet_only
LRRFIP2	Q9Y608	HGNC:6703	ENSG00000093167	1	0	0	1	0	0				m1_only
LRRIQ3	A6PVS8	HGNC:28318	ENSG00000162620	1	0	0	1	0	0				m1_only
LRRK2	Q5S007	HGNC:18618	ENSG00000188906	1	0	1	0	0	0				m1_only
LRRN1	Q6UXK5	HGNC:20980	ENSG00000175928	3	1	0	0	1	1	yes	classical_surface_receptor	high	both
LRRN2	O75325	HGNC:16914	ENSG00000170382	2	1	0	0	1	0	yes	classical_surface_receptor	high	both
LRRN3	Q9H3W5	HGNC:17200	ENSG00000173114	2	1	0	0	1	0	yes	classical_surface_receptor	medium	both
LRRN4	Q8WUT4	HGNC:16208	ENSG00000125872	2	1	0	0	1	0	yes	classical_surface_receptor	medium	both
LRRN4CL	Q8ND94	HGNC:33724	ENSG00000177363	3	1	0	0	1	1	contextual	tissue_restricted_surface	low	both
LRRTM1	Q86UE6	HGNC:19408	ENSG00000162951	2	1	1	0	0	0	yes	classical_surface_receptor	high	both
LRRTM2	O43300	HGNC:19409	ENSG00000146006	3	1	1	0	1	0	yes	classical_surface_receptor	high	both
LRRTM3	Q86VH5	HGNC:19410	ENSG00000198739	2	1	0	0	1	0	yes	classical_surface_receptor	high	both
LRRTM4	Q86VH4	HGNC:19411	ENSG00000176204	2	1	0	0	1	0	yes	classical_surface_receptor	high	both
LRTM1	Q9HBL6	HGNC:25023	ENSG00000144771	2	1	0	0	1	0	yes	classical_surface_receptor	medium	both
LRTM2	Q8N967	HGNC:32443	ENSG00000166159	2	1	0	0	1	0	yes	classical_surface_receptor	medium	both
LRTM3	Q8NDH2	HGNC:26851	ENSG00000175820	1	0	0	1	0	0	yes	classical_surface_receptor	medium	both
LSAMP	Q13449	HGNC:6705	ENSG00000185565	2	0	0	0	1	1	yes	gpi_anchored	high	both
LSMEM1	Q8N8F7	HGNC:22036	ENSG00000181016	1	0	0	0	1	0	contextual	dual_localization	low	both
LSMEM2	Q8N112	HGNC:26781	ENSG00000179564	1	0	0	1	0	0	contextual	dual_localization	low	both
LSR	Q86X29	HGNC:29572	ENSG00000105699	2	1	0	1	0	0	yes	classical_surface_receptor	high	both
LST1	O00453	HGNC:14189	ENSG00000204482	1	0	0	1	0	0	contextual	tissue_restricted_surface	medium	both
LTA	P01374	HGNC:6709	ENSG00000226979	0	0	0	0	0	0	contextual	stable_surface_attachment	high	sonnet_only
LTB	Q06643	HGNC:6711	ENSG00000227507	2	1	0	0	0	1	yes	classical_surface_receptor	high	both
LTB4R	Q15722	HGNC:6713	ENSG00000213903	3	1	0	0	1	1	yes	multipass_with_exposed_loops	high	both
LTB4R2	Q9NPC1	HGNC:19260	ENSG00000213906	3	1	0	1	1	0	yes	multipass_with_exposed_loops	high	both
LTBP1	Q14766	HGNC:6714	ENSG00000049323	1	0	0	0	0	1				m1_only
LTBP3	Q9NS15	HGNC:6716	ENSG00000168056	1	0	0	0	0	1				m1_only
LTBR	P36941	HGNC:6718	ENSG00000111321	3	1	0	0	1	1	yes	classical_surface_receptor	high	both
LTF	P02788	HGNC:6720	ENSG00000012223	2	0	1	0	0	1	contextual	stable_surface_attachment	medium	both
LTK	P29376	HGNC:6721	ENSG00000062524	2	1	0	0	1	0	yes	classical_surface_receptor	high	both
LUM	P51884	HGNC:6724	ENSG00000139329	1	0	0	0	0	1				m1_only
LUZP2	Q86TE4	HGNC:23206	ENSG00000187398	1	0	0	1	0	0				m1_only
LVRN	Q6Q4G3	HGNC:26904	ENSG00000172901	0	0	0	0	0	0	yes	classical_surface_receptor	high	sonnet_only
LY6D	Q14210	HGNC:13348	ENSG00000167656	2	0	1	0	1	0	yes	gpi_anchored	high	both
LY6E	Q16553	HGNC:6727	ENSG00000160932	1	0	0	0	1	0	yes	gpi_anchored	high	both
LY6G5B	Q8NDX9	HGNC:13931	ENSG00000240053	1	0	1	0	0	0	yes	gpi_anchored	high	both
LY6G5C	Q5SRR4	HGNC:13932	ENSG00000204428	1	0	1	0	0	0	yes	gpi_anchored	medium	both
